"ocrSubjNumR","ocrRepNo"
"1.2.2.4.2","NACA-TN-2347"
"1.2.2.5","NACA-RM-A6K22"
"1.2.2.5","NACA-TR-876"
"1.2.2.5","NACA-TR-916"
"1.2.2.5","NACA-TR-942"
"1.2.2.5","NACA-TN-2251"
"1.2.2.6","NACA-TR-876"
"1.2.2.6","NACA-TR-877"
"1.2.2.6","NACA-TR-889"
"1.2.2.6","NACA-RM-L7C24"
"1.2.2.6","NACA-RM-A7F09"
"1.2.2.6","NACA-RM-L6K18a"
"1.2.2.6","NACA-RM-A7C28"
"1.2.2.6","NACA-TR-892"
"1.2.2.6","NACA-TR-902"
"1.2.2.6","NACA-TR-908"
"1.2.2.6","NACA-TR-916"
"1.2.2.6","NACA-TR-922"
"1.2.2.6","NACA-TR-925"
"1.2.2.6","NACA-TR-927"
"1.2.2.6","NACA-TR-939"
"1.2.2.6","NACA-TN-1950"
"1.2.2.6","NACA-TN-1955"
"1.2.2.6","NACA-TN-1973"
"1.2.2.6","NACA-TN-1967"
"1.2.2.6","NACA-TN-1989"
"1.2.2.6","NACA-TN-1991"
"1.2.2.6","NACA-TR-957"
"1.2.2.6","NACA-TR-970"
"1.2.2.6","NACA-TR-971"
"1.2.2.6","NACA-TR-972"
"1.2.2.6","NACA-TR-988"
"1.2.2.6","NACA-TN-2007"
"1.2.2.6","NACA-TN-2009"
"1.2.2.6","NACA-TN-2011"
"1.2.2.6","NACA-TN-2047"
"1.2.2.6","NACA-TN-2048"
"1.2.2.6","NACA-TN-2061"
"1.2.2.6","NACA-TN-2093"
"1.2.2.6","NACA-TN-2114"
"1.2.2.6","NACA-TN-2121"
"1.2.2.6","NACA-TN-2122"
"1.2.2.6","NACA-TN-2135"
"1.2.2.6","NACA-TN-2151"
"1.2.2.6","NACA-TN-2158"
"1.2.2.6","NACA-TN-2197"
"1.2.2.6","NACA-TN-2211"
"1.2.2.6","NACA-TN-2251"
"1.2.2.6","NACA-TN-2277"
"1.2.2.6","NACA-TN-2294"
"1.2.2.6","NACA-TN-2295"
"1.2.2.6","NACA-RM-A50K21"
"1.2.2.6","NACA-TN-2315"
"1.2.2.6","NACA-TN-2335"
"1.2.2.6","NACA-TN-2336"
"1.2.2.7","NACA-TR-957"
"1.2.2.7","NACA-TR-983"
"1.2.2.7","NACA-TN-2135"
"1.2.2.7","NACA-TN-2141"
"1.2.2.7","NACA-TN-2278"
"1.2.2.7","NACA-TN-2303"
"1.2.2.7","NACA-TN-2332"
"1.2.2.7","NACA-TN-2344"
"1.2.2.7","NACA-TN-2353"
"1.2.2.8","NACA-TM-1232"
"1.2.2.8","NACA-TN-2100"
"1.2.2.8","NACA-TN-2143"
"1.2.2.8","NACA-TN-2279"
"1.2.2.8","NACA-TN-2310"
"1.3","NACA-TN-2120"
"1.3","NACA-TN-2137"
"1.3.1","NACA-TR-962"
"1.3.1","NACA-TN-2044"
"1.3.1","NACA-TN-2116"
"1.3.1","NACA-TN-2236"
"1.3.1","NACA-TN-2250"
"1.3.1","NACA-TN-2200"
"1.3.1","NACA-TN-2190"
"1.3.2","NACA-RM-A7A31a"
"1.3.2","NACA-TN-2115"
"1.3.2","NACA-TN-2148"
"1.3.2.1","NACA-RM-A7A31a"
"1.3.2.1","NACA-RM-L9F28"
"1.3.2.1","NACA-TN-2168"
"1.3.2.1","NACA-TN-2250"
"1.3.2.1","NACA-TN-2358"
"1.3.2.3","NACA-RM-A6K22"
"1.3.2.3","NACA-TN-2168"
"1.3.2.4","NACA-RM-A6K22"
"1.3.2.4","NACA-RM-A7A31a"
"1.3.2.4","NACA-TN-1975"
"1.3.2.4","NACA-TN-2115"
"1.3.2.4","NACA-TM-1299"
"1.3.2.4","NACA-RM-E50K10a"
"1.3.3","NACA-RM-L50B03"
"1.3.4","NACA-TN-2116"
"1.3.4.1","NACA-TR-950"
"1.3.4.1","NACA-TM-1267"
"1.3.4.1","NACA-TN-2286"
"1.4","NACA-TR-878"
"1.4","NACA-TR-901"
"1.4","NACA-RM-E50J13"
"1.4","NACA-TN-2357"
"1.4.1","NACA-TN-2049"
"1.4.1","NACA-TM-1279"
"1.4.1.1","NACA-TR-920"
"1.4.1.1","NACA-TR-950"
"1.4.1.1","NACA-TM-1267"
"1.4.1.1.2","NACA-TR-949"
"1.4.1.1.3","NACA-TR-949"
"1.4.1.1.3","NACA-TN-2286"
"1.4.1.1.3","NACA-TN-2115"
"1.4.1.2","NACA-TR-950"
"1.4.1.2","NACA-TN-2286"
"1.4.1.3","NACA-TM-1279"
"1.4.1.3","NACA-TM-1267"
"1.4.1.4","NACA-TM-1279"
"1.4.1.4.1","NACA-TM-1279"
"1.4.2","NACA-TR-893"
"1.4.2","NACA-TN-2049"
"1.4.2","NACA-TN-2123"
"1.4.2.1","NACA-RM-E7L23"
"1.4.2.1","NACA-TR-949"
"1.4.2.1","NACA-TM-1244"
"1.4.2.1","NACA-TN-2302"
"1.4.2.1.1","NACA-TR-949"
"1.4.2.1.1","NACA-RM-E50H04"
"1.4.2.1.2","NACA-TR-949"
"1.4.2.1.2","NACA-RM-E50H04"
"1.4.2.1.2","NACA-TN-2286"
"1.4.2.2","NACA-TR-907"
"1.4.2.2","NACA-TR-933"
"1.4.2.2","NACA-TR-949"
"1.4.2.2","NACA-TN-1958"
"1.4.2.2","NACA-TM-1236"
"1.4.2.2","NACA-TM-1244"
"1.4.2.2","NACA-TM-1259"
"1.4.2.2","NACA-TN-2189"
"1.4.2.2","NACA-TN-2193"
"1.4.2.2","NACA-TN-2203"
"1.4.2.2","NACA-TN-2302"
"1.4.2.3","NACA-RM-E50E23"
"1.4.2.3","NACA-RM-E50G31"
"1.4.2.3","NACA-TM-1292"
"1.4.2.3","NACA-RM-E50H23"
"1.4.2.4","NACA-TN-2310"
"1.4.3","NACA-TN-2124"
"1.4.5","NACA-TR-879"
"1.4.5","NACA-TR-888"
"1.4.5","NACA-TN-1954"
"1.4.5","NACA-TR-953"
"1.4.5","NACA-TR-978"
"1.4.5","NACA-TR-998"
"1.4.5","NACA-TN-2214"
"1.4.5","NACA-TN-2248"
"1.4.5","NACA-RM-E50J13"
"1.4.5.1","NACA-TN-2095"
"1.4.5.1","NACA-TN-2101"
"1.4.5.1","NACA-TN-2215"
"1.4.5.1","NACA-TN-2281"
"1.4.5.1","NACA-TM-1298"
"1.4.5.2","NACA-RM-E9K25"
"1.4.5.2","NACA-TN-2179"
"1.4.6","NACA-RM-E6L13a"
"1.4.6","NACA-TN-1958"
"1.4.6","NACA-TN-1949"
"1.4.6","NACA-TN-2291"
"1.4.7","NACA-TR-901"
"1.4.7","NACA-RM-E7L23"
"1.4.7","NACA-RM-E7L10"
"1.4.7","NACA-TN-1942"
"1.4.7","NACA-TR-953"
"1.4.7","NACA-TR-955"
"1.4.7","NACA-TN-2045"
"1.4.7","NACA-TN-2123"
"1.4.7","NACA-TN-2203"
"1.4.7","NACA-RM-E50H04"
"1.4.7","NACA-RM-E50J13"
"1.4.7","NACA-TN-2291"
"1.4.7","NACA-TN-2310"
"1.4.7","NACA-TN-2334"
"1.4.7","NACA-TN-2337"
"1.4.7.1","NACA-RM-E7L23"
"1.4.7.1","NACA-TR-978"
"1.4.7.1","NACA-TN-2059"
"1.4.7.1","NACA-TN-2334"
"1.4.7.2","NACA-TN-2371"
"1.5","NACA-TN-2024"
"1.5","NACA-TN-2013"
"1.5.1","NACA-TR-924"
"1.5.1","NACA-TR-996"
"1.5.1","NACA-TN-2164"
"1.5.1","NACA-TN-2192"
"1.5.1","NACA-TN-2308"
"1.5.1","NACA-TN-2310"
"1.5.1","NACA-RM-L51C27"
"1.5.2","NACA-TN-1966"
"1.5.2","NACA-TN-2024"
"1.5.2","NACA-TN-2079"
"1.5.2.1","NACA-ACR-L5F15"
"1.5.2.1","NACA-RM-L6J21"
"1.5.2.1","NACA-RM-E9H10"
"1.5.2.1","NACA-TN-2164"
"1.5.2.1","NACA-TN-2268"
"1.5.2.2","NACA-TR-926"
"1.5.2.2","NACA-TR-999"
"1.5.2.3","NACA-TN-2268"
"1.5.2.4","NACA-RM-L6J21"
"1.5.2.4","NACA-TR-996"
"1.5.2.5","NACA-ACR-L5F15"
"1.5.2.5","NACA-RM-L6J21"
"1.5.2.5","NACA-TR-996"
"1.5.2.5","NACA-TR-999"
"1.5.2.5","NACA-TN-2022"
"1.5.2.5","NACA-TN-2164"
"1.5.2.5","NACA-TN-2268"
"1.5.2.5","NACA-RM-L51C27"
"1.5.2.6","NACA-TN-2075"
"1.5.2.7","NACA-TR-924"
"1.5.2.8","NACA-TR-941"
"1.5.2.8","NACA-TR-996"
"1.5.2.8","NACA-TN-2164"
"1.5.2.8","NACA-TN-2192"
"1.5.2.8","NACA-TN-2308"
"1.5.2.9","NACA-TR-927"
"1.5.2.9","NACA-TR-941"
"1.5.2.9","NACA-TN-2192"
"1.5.2.9","NACA-TN-2308"
"1.5.2.10","NACA-TR-941"
"1.5.3","NACA-ACR-L5F15"
"1.5.3","NACA-TR-999"
"1.5.3","NACA-TM-1259"
"1.5.3","NACA-TN-2268"
"1.5.4","NACA-TR-941"
"1.5.4","NACA-TN-2014"
"1.5.4","NACA-TN-2164"
"1.5.4","NACA-TN-2268"
"1.5.6","NACA-TR-926"
"1.5.6","NACA-TR-927"
"1.5.6","NACA-TR-941"
"1.5.6","NACA-TN-1966"
"1.5.6","NACA-TN-2022"
"1.5.6","NACA-TN-2014"
"1.5.6","NACA-TN-2212"
"1.5.6","NACA-TN-2268"
"1.5.6","NACA-TN-2308"
"1.6","NACA-TN-2086"
"1.6.1","NACA-TR-905"
"1.6.1","NACA-TR-993"
"1.6.1","NACA-TN-1999"
"1.6.1","NACA-TN-2154"
"1.6.1","NACA-TN-2136"
"1.6.1","NACA-TN-2226"
"1.6.1","NACA-TN-2309"
"1.6.1","NACA-TN-2310"
"1.6.1","NACA-TN-231£"
"1.6.2","NACA-TN-2136"
"1.6.2","NACA-TN-2220"
"1.6.2.1","NACA-TR-905"
"1.6.2.1","NACA-TN-2086"
"1.6.2.1","NACA-TN-2220"
"1.6.2.1","NACA-TN-2277"
"1.6.2.1","NACA-TN-2318"
"1.6.2.2","NACA-TN-2154"
"1.7.1","NACA-TN-2062"
"1.7.1.1","NACA-TR-942"
"1.7.1.1","NACA-TM-1220"
"1.7.1.1","NACA-RM-L50H30"
"1.7.1.1","NACA-TN-2332"
"1.7.1.1.1","NACA-RM-A6K22"
"1.7.1.1.1","NACA-TN-1950"
"1.7.1.1.1","NACA-TR-962"
"1.7.1.1.1","NACA-RM-A9K22"
"1.7.1.1.1","NACA-TN-2088"
"1.7.1.1.1","NACA-TN-2151"
"1.7.1.1.1","NACA-TN-2192"
"1.7.1.1.1","NACA-TN-2308"
"1.7.1.1.2","NACA-RM-A8E12"
"1.7.1.1.2","NACA-TN-2088"
"1.7.1.1.2","NACA-TN-2192"
"1.7.1.1.2","NACA-TN-2308"
"1.7.1.1.3","NACA-TR-927"
"1.7.1.1.3","NACA-TR-941"
"1.7.1.1.3","NACA-TN-2010"
"1.7.1.1.3","NACA-TM-1222"
"1.7.1.1.3","NACA-TN-2168"
"1.7.1.1.3","NACA-TN-2175"
"1.7.1.1.3","NACA-TN-2181"
"1.7.1.1.3","NACA-TN-2352"
"1.7.1.1.3","NACA-TN-2358"
"1.7.1.1.5","NACA-RM-L9J25"
"1.7.1.2","NACA-TR-916"
"1.7.1.2","NACA-RM-L8K24"
"1.7.1.2","NACA-RM-L9I29"
"1.7.1.2","NACA-TN-2013"
"1.7.1.2","NACA-TM-1222"
"1.7.1.2","NACA-RM-L9E18a"
"1.7.1.2","NACA-RM-L9K02a"
"1.7.1.2","NACA-RM-L9L21"
"1.7.1.2","NACA-TN-2238"
"1.7.1.3","NACA-TN-1930"
"1.7.1.3","NACA-TN-1939"
"1.7.1.3","NACA-TM-1232"
"1.7.1.3","NACA-TN-2143"
"1.7.2","NACA-RM-A7A31a"
"1.7.2","NACA-TN-2062"
"1.7.2","NACA-TN-2120"
"1.7.2","NACA-TN-2270"
"1.7.2","NACA-TN-2357"
"1.7.2.1","NACA-TR-962"
"1.7.2.1.1","NACA-RM-A6K22"
"1.7.2.1.1","NACA-TN-2151"
"1.7.2.1.2","NACA-TN-2360"
"1.7.2.1.3","NACA-TM-1288"
"1.7.2.2","NACA-TM-1248"
"1.7.3.1","NACA-TR-993"
"1.7.3.1","NACA-TN-2309"
"1.7.3.2","NACA-TR-905"
"1.7.3.2","NACA-TN-1983"
"1.7.3.2","NACA-TN-1998"
"1.7.3.2","NACA-TR-993"
"1.7.3.2","NACA-TN-1999"
"1.7.3.2","NACA-TN-2074"
"1.7.3.2","NACA-TN-2086"
"1.7.3.2","NACA-TN-2136"
"1.7.3.2","NACA-TN-2154"
"1.7.3.2","NACA-TN-2226"
"1.7.3.2","NACA-TN-2277"
"1.7.3.2","NACA-TN-2309"
"1.7.3.2","NACA-TN-2318"
"1.7.3.2","NACA-TM-1312"
"1.8","NACA-TM-1220"
"1.8","NACA-TR-993"
"1.8","NACA-TN-2066"
"1.8","NACA-TN-2136"
"1.8.1.1.1","NACA-RM-L6K20"
"1.8.1.1.1","NACA-RM-L7D23"
"1.8.1.1.1","NACA-TR-921"
"1.8.1.1.1","NACA-RM-A8E12"
"1.8.1.1.1","NACA-TR-925"
"1.8.1.1.1","NACA-TR-927"
"1.8.1.1.1","NACA-TR-941"
"1.8.1.1.1","NACA-TN-1943"
"1.8.1.1.1","NACA-TN-1977"
"1.8.1.1.1","NACA-TN-1983"
"1.8.1.1.1","NACA-TR-957"
"1.8.1.1.1","NACA-TR-983"
"1.8.1.1.1","NACA-TN-2010"
"1.8.1.1.1","NACA-TN-2014"
"1.8.1.1.1","NACA-TN-2042"
"1.8.1.1.1","NACA-TN-2075"
"1.8.1.1.1","NACA-TN-2080"
"1.8.1.1.1","NACA-TN-2098"
"1.8.1.1.1","NACA-RM-L9L21"
"1.8.1.1.1","NACA-TN-2141"
"1.8.1.1.1","NACA-TN-2169"
"1.8.1.1.1","NACA-TN-2175"
"1.8.1.1.1","NACA-TN-2229"
"1.8.1.1.1","NACA-TN-2238"
"1.8.1.1.1","NACA-TN-2309"
"1.8.1.1.1","NACA-TN-2348"
"1.8.1.1.2","NACA-RM-L7D23"
"1.8.1.1.2","NACA-TR-925"
"1.8.1.1.2","NACA-TR-927"
"1.8.1.1.2","NACA-TR-948"
"1.8.1.1.2","NACA-TN-2010"
"1.8.1.1.2","NACA-TN-2013"
"1.8.1.1.2","NACA-TN-2089"
"1.8.1.1.2","NACA-TN-2122"
"1.8.1.1.2","NACA-TN-2168"
"1.8.1.1.2","NACA-TN-2175"
"1.8.1.1.2","NACA-TN-2229"
"1.8.1.1.2","NACA-TN-2247"
"1.8.1.1.2","NACA-TN-2262"
"1.8.1.1.2","NACA-TN-2348"
"1.8.1.1.3","NACA-TR-925"
"1.8.1.1.3","NACA-TR-927"
"1.8.1.1.3","NACA-TR-973"
"1.8.1.1.3","NACA-TN-2010"
"1.8.1.1.3","NACA-TN-2013"
"1.8.1.1.3","NACA-TN-2098"
"1.8.1.1.3","NACA-TN-2175"
"1.8.1.1.3","NACA-TN-2168"
"1.8.1.2","NACA-TR-951"
"1.8.1.2","NACA-TR-984"
"1.8.1.2","NACA-TN-2004"
"1.8.1.2","NACA-TN-2013"
"1.8.1.2","NACA-TN-2062"
"1.8.1.2","NACA-TM-1248"
"1.8.1.2","NACA-TN-2201"
"1.8.1.2","NACA-TN-2256"
"1.8.1.2","NACA-TN-2280"
"1.8.1.2.1","NACA-TR-882"
"1.8.1.2.1","NACA-TR-927"
"1.8.1.2.1","NACA-TM-1197"
"1.8.1.2.1","NACA-TM-1198"
"1.8.1.2.1","NACA-TN-1983"
"1.8.1.2.1","NACA-TN-2002"
"1.8.1.2.1","NACA-TN-2035"
"1.8.1.2.1","NACA-TN-2075"
"1.8.1.2.1","NACA-TN-2098"
"1.8.1.2.1","NACA-TN-2103"
"1.8.1.2.1","NACA-TN-2238"
"1.8.1.2.1","NACA-TN-2309"
"1.8.1.2.1","NACA-TN-2340"
"1.8.1.2.1","NACA-TN-2341"
"1.8.1.2.1","NACA-TN-2371"
"1.8.1.2.2","NACA-TR-882"
"1.8.1.2.2","NACA-TR-927"
"1.8.1.2.2","NACA-TR-943"
"1.8.1.2.2","NACA-TR-948"
"1.8.1.2.2","NACA-TN-1984"
"1.8.1.2.2","NACA-TN-1997"
"1.8.1.2.2","NACA-TR-973"
"1.8.1.2.2","NACA-TN-2002"
"1.8.1.2.2","NACA-TN-2005"
"1.8.1.2.2","NACA-TN-2006"
"1.8.1.2.2","NACA-TN-2098"
"1.8.1.2.2","NACA-TN-2129"
"1.8.1.2.2","NACA-TN-2175"
"1.8.1.2.2","NACA-TN-2195"
"1.8.1.2.2","NACA-RM-L50H30"
"1.8.1.2.2","NACA-TN-2233"
"1.8.1.2.2","NACA-TN-2307"
"1.8.1.2.2","NACA-TN-2313"
"1.8.1.2.2","NACA-TN-2332"
"1.8.1.2.2","NACA-TN-2358"
"1.8.1.2.3","NACA-TR-892"
"1.8.1.2.3","NACA-TR-900"
"1.8.1.2.3","NACA-TR-908"
"1.8.1.2.3","NACA-TR-925"
"1.8.1.2.3","NACA-TN-1943"
"1.8.1.2.3","NACA-TN-1950"
"1.8.1.2.3","NACA-TN-1977"
"1.8.1.2.3","NACA-TN-1984"
"1.8.1.2.3","NACA-TR-968"
"1.8.1.2.3","NACA-TR-969"
"1.8.1.2.3","NACA-TR-970"
"1.8.1.2.3","NACA-TR-971"
"1.8.1.2.3","NACA-TR-972"
"1.8.1.2.3","NACA-TR-986"
"1.8.1.2.3","NACA-TN-2013"
"1.8.1.2.3","NACA-TN-2034"
"1.8.1.2.3","NACA-TN-2047"
"1.8.1.2.3","NACA-TN-2048"
"1.8.1.2.3","NACA-TN-2114"
"1.8.1.2.3","NACA-TN-2151"
"1.8.1.2.3","NACA-TN-2156"
"1.8.1.2.3","NACA-TN-2146"
"1.8.1.2.3","NACA-TN-2147"
"1.8.1.2.3","NACA-TN-2175"
"1.8.1.2.3","NACA-TN-2136"
"1.8.1.2.3","NACA-TN-2197"
"1.8.1.2.3","NACA-TN-2219"
"1.8.1.2.3","NACA-TN-2233"
"1.8.1.2.3","NACA-TN-2270"
"1.8.1.2.3","NACA-TN-2283"
"1.8.1.2.3","NACA-TN-2285"
"1.8.1.2.3","NACA-TN-2294"
"1.8.1.2.3","NACA-TN-2315"
"1.8.1.2.3","NACA-TN-2332"
"1.8.1.2.3","NACA-TN-2335"
"1.8.1.2.3","NACA-TN-2340"
"1.8.1.2.3","NACA-TN-2341"
"1.8.1.2.3","NACA-TN-2358"
"1.8.1.2.3","NACA-TN-2370"
"1.8.2","NACA-RM-L6K20"
"1.8.2","NACA-TN-2352"
"1.8.2.1","NACA-RM-A7F09"
"1.8.2.1","NACA-TR-927"
"1.8.2.1","NACA-TR-939"
"1.8.2.1","NACA-TR-941"
"1.8.2.1","NACA-TM-1197"
"1.8.2.1","NACA-TM-1198"
"1.8.2.1","NACA-RM-A9D05"
"1.8.2.1","NACA-TN-1983"
"1.8.2.1","NACA-TN-2014"
"1.8.2.1","NACA-TN-2103"
"1.8.2.1","NACA-TN-2238"
"1.8.2.1","NACA-TN-2288"
"1.8.2.2","NACA-TR-868"
"1.8.2.2","NACA-TR-883"
"1.8.2.2","NACA-RM-L7D23"
"1.8.2.2","NACA-TR-927"
"1.8.2.2","NACA-TR-939"
"1.8.2.2","NACA-RM-L9I29"
"1.8.2.2","NACA-TR-972"
"1.8.2.2","NACA-TN-2013"
"1.8.2.2","NACA-TN-2089"
"1.8.2.2","NACA-TN-2140"
"1.8.2.2","NACA-TN-2199"
"1.8.2.2","NACA-TN-2219"
"1.8.2.2","NACA-TN-2229"
"1.8.2.2","NACA-TN-2247"
"1.8.2.2","NACA-TN-2270"
"1.8.2.2","NACA-TN-2283"
"1.8.2.2","NACA-TN-2313"
"1.8.2.2","NACA-TN-2316"
"1.8.2.2","NACA-TN-2347"
"1.8.2.2","NACA-TN-2348"
"1.8.2.3","NACA-TR-927"
"1.8.2.3","NACA-RM-A9D05"
"1.8.2.3","NACA-TN-2013"
"1.8.2.3","NACA-TN-2219"
"1.8.2.3","NACA-TN-2288"
"1.8.2.3","NACA-TN-2313"
"1.8.2.4","NACA-TN-1939"
"1.8.2.5","NACA-TR-927"
"1.8.2.5","NACA-TR-939"
"1.8.2.5","NACA-RM-A9D05"
"1.8.2.5","NACA-TN-2015"
"1.8.2.5","NACA-TN-2080"
"1.8.2.5","NACA-TN-2169"
"1.8.2.5","NACA-TN-2195"
"1.8.2.5","NACA-TN-2199"
"1.8.2.5","NACA-TN-2288"
"1.8.2.5","NACA-TN-2316"
"1.8.2.5","NACA-TN-2359"
"1.8.2.6","NACA-TM-1237"
"1.8.2.6","NACA-TR-984"
"1.8.2.6","NACA-TN-2004"
"1.8.2.6","NACA-TN-2006"
"1.8.2.6","NACA-TM-1248"
"1.8.2.6","NACA-TN-2373"
"1.8.3","NACA-RM-L9J25"
"1.8.3","NACA-TM-1220"
"1.8.3","NACA-TN-2016"
"1.8.3","NACA-TN-2051"
"1.8.3","NACA-TM-1222"
"1.8.3","NACA-TN-2098"
"1.8.3","NACA-TN-2134"
"1.8.3","NACA-TN-2181"
"1.8.3","NACA-TN-2201"
"1.8.3","NACA-TN-2352"
"1.8.3","NACA-TN-2359"
"1.8.4","NACA-RM-L7D23"
"1.8.4","NACA-TR-927"
"1.8.4","NACA-TR-942"
"1.8.4","NACA-TN-1967"
"1.8.4","NACA-TN-2061"
"1.8.4","NACA-TN-2172"
"1.8.4","NACA-TN-2228"
"1.8.4","NACA-TN-2235"
"1.8.4","NACA-TN-2283"
"1.8.5","NACA-TR-927"
"1.8.5","NACA-TR-948"
"1.8.5","NACA-TN-1930"
"1.8.5","NACA-TN-1983"
"1.8.5","NACA-RM-L9I29"
"1.8.5","NACA-TR-973"
"1.8.5","NACA-TN-2013"
"1.8.5","NACA-TM-1232"
"1.8.5","NACA-TN-2103"
"1.8.5","NACA-RM-L9L21"
"1.8.5","NACA-TN-2136"
"1.8.5","NACA-TN-2195"
"1.8.5","NACA-TN-2238"
"1.8.5","NACA-TN-2313"
"1.8.6","NACA-TN-2062"
"1.8.6","NACA-TM-1248"
"1.8.6","NACA-TN-2181"
"1.8.6","NACA-TN-2201"
"1.8.6","NACA-TN-2313"
"1.8.6","NACA-TN-2352"
"1.8.8","NACA-TM-1237"
"1.8.8","NACA-TN-2004"
"1.8.8","NACA-TN-2005"
"1.8.8","NACA-TM-1248"
"1.8.8","NACA-TN-2275"
"1.8.8","NACA-TN-2307"
"1.8.8","NACA-TN-2373"
"1.9","NACA-TN-2222"
"1.10","NACA-TN-2051"
"1.10","NACA-TN-2098"
"1.10","NACA-TN-2121"
"1.10","NACA-TN-2134"
"2.1","NACA-TR-918"
"2.1","NACA-TM-1246"
"2.2","NACA-TR-923"
"2.2","NACA-TN-1980"
"2.2","NACA-TN-2297"
"2.3.1","NACA-TN-1980"
"2.3.1","NACA-TM-1254"
"2.3.1","NACA-TN-2015"
"2.3.1","NACA-TN-2111"
"2.3.1","NACA-TN-2297"
"2.3.1","NACA-TN-2330"
"2.3.2","NACA-TN-1980"
"2.3.2","NACA-TM-1254"
"2.3.2","NACA-TN-2111"
"2.3.2","NACA-TN-2297"
"2.3.3","NACA-TR-923"
"2.3.3","NACA-TN-1968"
"2.3.3","NACA-TM-1254"
"2.3.6","NACA-TN-2111"
"2.3.4","NACA-TR-923"
"2.3.4","NACA-TN-1980"
"2.3.4","NACA-TM-1254"
"2.3.5","NACA-TR-867"
"2.3.5","NACA-TN-1968"
"2.3.5","NACA-TM-1254"
"2.4","NACA-TN-1968"
"2.6","NACA-TR-867"
"2.6","NACA-TM-1254"
"2.6","NACA-TM-1246"
"2.6","NACA-TM-1299"
"2.7","NACA-TR-918"
"2.8","NACA-TR-918"
"2.8","NACA-TN-1980"
"2.9","NACA-TM-1247"
"2.9","NACA-RM-L8K18"
"2.9","NACA-RM-L9K02a"
"2.10","NACA-TR-918"
"2.10.1","NACA-RM-L6L13"
"2.10.3","NACA-TN-19G8"
"2.10.3","NACA-TR-923"
"2.10.3","NACA-TN-1968"
"2.10.3","NACA-TN-1980"
"2.10.3","NACA-TM-1254"
"2.10.3","NACA-TN-2297"
"3.1","NACA-TR-878"
"3.1","NACA-TM-1294"
"3.1.1","NACA-RM-E6L13a"
"3.1.1.1","NACA-RM-E7D29"
"3.1.1.1","NACA-TR-912"
"3.1.1.1","NACA-TR-931"
"3.1.1.1","NACA-TN-2025"
"3.1.1.1","NACA-TN-2069"
"3.1.1.2","NACA-RM-E7B03"
"3.1.1.2","NACA-RM-E8L09"
"3.1.1.2","NACA-RM-E8L30"
"3.1.2","NACA-TM-1268"
"3.1.2.2","NACA-RM-E7B03"
"3.1.2.2","NACA-RM-E7D29"
"3.1.2.2","NACA-RM-E7I10"
"3.1.2.2","NACA-RM-E8L09"
"3.1.2.2","NACA-RM-E8L30"
"3.1.2.2","NACA-TN-2025"
"3.1.2.2","NACA-RM-E50H08"
"3.1.2.3","NACA-RM-E7I10"
"3.1.2.3","NACA-TR-930"
"3.1.2.3","NACA-TR-992"
"3.1.3","NACA-TR-878"
"3.1.3","NACA-TR-891"
"3.1.3","NACA-RM-E6L02"
"3.1.3","NACA-TR-928"
"3.1.3","NACA-TR-930"
"3.1.3","NACA-TR-937"
"3.1.3","NACA-RM-E9G11"
"3.1.3","NACA-TR-981"
"3.1.3","NACA-TR-987"
"3.1.3","NACA-TN-2053"
"3.1.3","NACA-TN-2088"
"3.1.3","NACA-TN-2091"
"3.1.3","NACA-TN-2104"
"3.1.3","NACA-TN-2105"
"3.1.3","NACA-TN-2107"
"3.1.3","NACA-TN-2109"
"3.1.3","NACA-TN-2119"
"3.1.3","NACA-TN-2166"
"3.1.3","NACA-RM-E50E17"
"3.1.3","NACA-TN-2182"
"3.1.3","NACA-TN-2202"
"3.1.3","NACA-RM-E50J31"
"3.1.3","NACA-TN-2304"
"3.1.3","NACA-TM-1294"
"3.1.3","NACA-TM-1258"
"3.1.4","NACA-TR-928"
"3.1.4","NACA-TR-930"
"3.1.4","NACA-TN-1951"
"3.1.4","NACA-TN-2109"
"3.1.4","NACA-TN-2155"
"3.1.4","NACA-TN-2178"
"3.1.4","NACA-TN-2184"
"3.1.4","NACA-TN-2254"
"3.1.4","NACA-TM-1294"
"3.1.5","NACA-TR-930"
"3.1.6","NACA-TN-1942"
"3.1.6","NACA-TM-1294"
"3.1.7","NACA-TM-1294"
"3.1.7","NACA-TN-2357"
"3.1.8","NACA-TM-1255"
"3.1.8","NACA-TM-1259"
"3.1.9","NACA-TM-1259"
"3.1.9","NACA-TN-2154"
"3.1.12","NACA-TM-1259"
"3.1.12","NACA-TN-2155"
"3.1.12","NACA-TN-2178"
"3.1.12","NACA-TN-2254"
"3.1.12","NACA-TM-1294"
"3.2.1","NACA-TR-886"
"3.2.1","NACA-TN-2025"
"3.2.1.3","NACA-TR-896"
"3.2.2","NACA-TR-896"
"3.2.2","NACA-TN-1988"
"3.2.2","NACA-TR-977"
"3.2.2","NACA-TR-980"
"3.2.2","NACA-TR-987"
"3.2.2","NACA-TN-2043"
"3.2.2","NACA-TN-2090"
"3.2.2","NACA-TN-2091"
"3.2.2","NACA-TN-2109"
"3.2.2","NACA-TN-2182"
"3.2.2","NACA-TN-2183"
"3.2.3","NACA-TR-896"
"3.2.3","NACA-TN-1988"
"3.2.3","NACA-TN-2043"
"3.2.4","NACA-TR-896"
"3.2.4","NACA-TN-1951"
"3.2.4","NACA-TN-1988"
"3.2.4","NACA-TN-2043"
"3.2.4","NACA-TN-2090"
