"ocrSubjNumR","ocrRepNo"
"1.2.1.6","NACA-TN-2405"
"1.2.1.6","NACA-TN-2418"
"1.2.1.6","NACA-TM-1293.Trans.from"
"1.2.1.6","NACA-TN-2478"
"1.2.1.6","NACA-TN-2502"
"1.2.1.6","NACA-TR-1100 NACA-TN-2334"
"1.2.1.6","NACA-TN-2644"
"1.2.1.6","NACA-TN-2796"
"1.2.1.6","NACA-TN-2801"
"1.2.1.6","NACA-TN-2829"
"1.2.1.6.1","NACA-TR-1046."
"1.2.1.6.1","NACA-TN-2158"
"1.2.1.6.1","NACA-TN-2431"
"1.2.1.6.1","NACA-TN-2500"
"1.2.1.6.1","NACA-RM-A51G09"
"1.2.1.6.1","NACA-TM-1352.TransfromSocietyofAppliedMechanics"
"1.2.1.6.1","NACA-TM-1351.Trans.fromAeronautical"
"1.2.1.6.1","ResearchInstitute.TokyoImperialUniv. NACA-TR-250."
"1.2.1.6.1","NACA-TN-2847"
"1.2.1.6.1","NACA-TN-2860"
"1.2.1.6.1","NACA-TN-2891"
"1.2.1.6.2","NACA-TN-2752"
"1.2.1.6.2","NACA-TN-2847"
"1.2.1.7","NACA-RM-L6K22"
"1.2.1.7","NACA-RM-L7K06"
"1.2.1.7","NACA-RM-L8J29"
"1.2.1.7","NACA-RM-L9G20"
"1.2.1.7","NACA-RM-A9D04"
"1.2.1.7","NACA-TN-2465"
"1.2.1.7","NACA-TN-2591 NACA-RM-L7H12"
"1.2.1.7","NACA-TM-1352.TransfromSocietyofAppliedMechanics"
"1.2.1.7","NACA-TM-1351.Trans.fromAeronautical"
"1.2.1.7","ResearchInstitute.TokyoImperialUniv. NACA-TR-250."
"1.2.1.7","NACA-TN-2824"
"1.2.1.8","NACA-RM-L6L16"
"1.2.1.8","NACA-RM-A7H19"
"1.2.1.8","NACA-RM-L8J29"
"1.2.1.8","NACA-RM-A9E31"
"1.2.1.8","NACA-RM-A9D04"
"1.2.1.8","NACA-RM-A9G18"
"1.2.1.8","NACA-RM-A50D04"
"1.2.1.8","NACA-RM-L9L09"
"1.2.1.8","NACA-RM-A51G09"
"1.2.1.8","NACA-TN-2486."
"1.2.1.8","NACA-TN-2527"
"1.2.1.8","NACA-TN-2560"
"1.2.1.8","NACA-TN-2562"
"1.2.1.8","NACA-TR-1063 NACA-TN-2264"
"1.2.1.8","NACA-TR-1095 NACA-TN-2339 NACA-TN-2588"
"1.2.1.8","NACA-TN-2613"
"1.2.1.8","NACA-TN-2623"
"1.2.1.8","NACA-TN-2646"
"1.2.1.8","NACA-TN-2649"
"1.2.1.8","NACA-TN-2670 NACA-RM-A7J23"
"1.2.1.8","NACA-TN-2484 NACA-RM-L6K12b"
"1.2.1.8","NACA-TN-2712"
"1.2.1.8","NACA-TN-2729"
"1.2.1.8","NACA-TN-2720.NACA-RM-L8G23"
"1.2.1.8","NACA-TN-2739"
"1.2.1.8","NACA-TN-2776"
"1.2.1.8","NACA-TN-2801"
"1.2.1.8","NACA-TN-2824"
"1.2.1.8","NACA-TN-2825"
"1.2.1.8","NACA-TN-2829"
"1.2.1.8","NACA-TN-2832"
"1.2.1.8","NACA-TN-2910"
"1.2.1.8","NACA-TN-2942"
"1.2.1.9","NACA-RM-L6L16"
"1.2.1.9","NACA-TN-2649"
"1.2.2","NACA-RM-L6H28b"
"1.2.2","NACA-RM-L6H28c"
"1.2.2","NACA-RM-A7H28"
"1.2.2","NACA-RM-L7I09"
"1.2.2","NACA-RM-A7K03"
"1.2.2","NACA-RM-A9H04"
"1.2.2","NACA-TN-2563"
"1.2.2.1","NACA-TR-1004.Former-"
"1.2.2.1","ly-TN-2145"
"1.2.2.1","NACA-TR-1014."
"1.2.2.1","NACA-TN-2121 NACA-RM-L8H30"
"1.2.2.1","NACA-TR-1033 NACA-TN-2100"
"1.2.2.1","NACA-TR-1041 NACA-TN-2221"
"1.2.2.1","NACA-TR-1050"
"1.2.2.1","NACA-TR-1052"
"1.2.2.1","NACA-TR-1054 NACA-TN-2252"
"1.2.2.1","NACA-TR-1056."
"1.2.2.1","NACA-TN-2140"
"1.2.2.1","NACA-TN-2387"
"1.2.2.1","NACA-TN-2461"
"1.2.2.1","NACA-TN-2497"
"1.2.2.1","NACA-TN-2467"
"1.2.2.1","NACA-TN-2515"
"1.2.2.1","NACA-TM-1277.Trans.from"
"1.2.2.1","NACA-TN-2554"
"1.2.2.1","NACA-TR-1071."
"1.2.2.1","NACA-TN-22.78"
"1.2.2.1","NACA-TR-1088.Extendsanalysisof-TN-2270"
"1.2.2.1","NACA-TN-2619"
"1.2.2.1","NACA-TN-2651"
"1.2.2.1","NACA-TN-2667"
"1.2.2.1","NACA-TN-2700"
"1.2.2.1","NACA-TN-2641"
"1.2.2.1","NACA-TN-2699"
"1.2.2.1","NACA-TN-2726"
"1.2.2.1","NACA-TN-2643"
"1.2.2.1","NACA-TN-2828"
"1.2.2.1","NACA-TN-2831"
"1.2.2.1","NACA-TN-2858"
"1.2.2.1","NACA-TN-2898"
"1.2.2.1","NACA-TN-2900"
"1.2.2.1","NACA-TN-2908"
"1.2.2.1","NACA-TN-2937"
"1.2.2.2","NACA-RM-L8E21"
"1.2.2.2","NACA-TR-1033 NACA-TN-2100"
"1.2.2.2","NACA-TR-1050"
"1.2.2.2","NACA-TN-2440"
"1.2.2.2","NACA-TN-2445 NACA-RM-L7D23"
"1.2.2.2","NACA-TR-1086."
"1.2.2.2","NACA-TN-2332"
"1.2.2.2","NACA-TN-2619"
"1.2.2.2","NACA-TN-2674"
"1.2.2.2","NACA-TN-2724"
"1.2.2.2","NACA-TN-2754"
"1.2.2.2.1","NACAACRL5J16a"
"1.2.2.2.1","NACA-RM-L6J30"
"1.2.2.2.1","NACA-RM-A7H28"
"1.2.2.2.1","NACA-RM-A7K05"
"1.2.2.2.1","NACA-RM-A7L11"
"1.2.2.2.1","NACA-RM-A8E03"
"1.2.2.2.1","NACA-RM-L8H10"
"1.2.2.2.1","NACA-RM-L8L31a"
"1.2.2.2.1","NACA-TN-2495"
"1.2.2.2.1","NACA-TN-2611"
"1.2.2.2.1","NACA-TN-2619"
"1.2.2.2.1","NACA-TN-2724"
"1.2.2.2.1","NACA-TN-2823 NACA-RM-L7H19"
"1.2.2.2.1","NACA-TN-2828"
"1.2.2.2.1","NACA-TN-2908"
"1.2.2.2.2","NACA-RM-L7K07"
"1.2.2.2.2","NACA-RM-L8G19"
"1.2.2.2.2","NACA-RM-L8J29"
"1.2.2.2.2","NACA-TR-1028.NACA-TN-2064"
"1.2.2.2.2","NACA-TR-1052"
"1.2.2.2.2","NACA-TR-1056."
"1.2.2.2.2","NACA-TN-2140"
"1.2.2.2.2","NACA-TR-1057 NACA-TN-1597;"
"1.2.2.2.2","NACA-TN-2143"
"1.2.2.2.2","NACA-TN-2405"
"1.2.2.2.2","NACA-TM-1277.Trans.from"
"1.2.2.2.2","NACA-TN-2482 NACA-RM-L7B25"
"1.2.2.2.2","NACA-TR-1071."
"1.2.2.2.2","NACA-TN-2278"
"1.2.2.2.2","NACA-RM-A52A10"
"1.2.2.2.2","NACA-TN-2657"
"1.2.2.2.2","NACA-TN-2699"
"1.2.2.2.2","NACA-TN-2724"
"1.2.2.2.2","NACA-TN-2643"
"1.2.2.2.2","NACA-TN-2720.NACA-RM-L8G23"
"1.2.2.2.2","NACA-TN-2751"
"1.2.2.2.2","NACA-TN-2790"
"1.2.2.2.2","NACA-RM-L52G18"
"1.2.2.2.2","NACA-TN-2831"
"1.2.2.2.2","NACA-TM-1324.Trans.from:Prikladnaya"
"1.2.2.2.2","NACA-TN-2898"
"1.2.2.2.2","NACA-TN-2901"
"1.2.2.2.3","NACAACRL5J16a"
"1.2.2.2.3","NACA-RM-L6K12a"
"1.2.2.2.3","NACA-RM-L6L20a"
"1.2.2.2.3","NACA-RM-L7E09"
"1.2.2.2.3","NACA-RM-A6K15"
"1.2.2.2.3","NACA-RM-A7D11"
"1.2.2.2.3","NACA-RM-L7G09"
"1.2.2.2.3","NACA-RM-A7F06"
"1.2.2.2.3","NACA-RM-A7H13"
"1.2.2.2.3","NACA-RM-L7K07"
"1.2.2.2.3","NACA-RM-A7L05"
"1.2.2.2.3","NACA-RM-L7I09"
"1.2.2.2.3","NACA-RM-L7K17"
"1.2.2.2.3","NACA-RM-L7J08"
"1.2.2.2.3","NACA-RM-L8C24"
"1.2.2.2.3","NACA-RM-A8C03"
"1.2.2.2.3","NACA-RM-L8D29"
"1.2.2.2.3","NACA-RM-L8G19"
"1.2.2.2.3","NACA-RM-L8H10"
"1.2.2.2.3","NACA-RM-L8J07"
"1.2.2.2.3","NACA-RM-L8J29"
"1.2.2.2.3","NACA-RM-A9B17"
"1.2.2.2.3","NACA-RM-A9D29"
"1.2.2.2.3","NACA-RM-L9G15"
"1.2.2.2.3","NACA-RM-A9G13"
"1.2.2.2.3","NACA-RM-L9F08"
"1.2.2.2.3","NACA-RM-A9Hlla"
"1.2.2.2.3","NACA-RM-A9K02a"
"1.2.2.2.3","NACA-TR-1014."
"1.2.2.2.3","NACA-TN-2121 NACA-RM-L8H30"
"1.2.2.2.3","NACA-TR-1050"
"1.2.2.2.3","NACA-TR-1052"
"1.2.2.2.3","NACA-TR-1056."
"1.2.2.2.3","NACA-TN-2140"
"1.2.2.2.3","NACA-TN-2381"
"1.2.2.2.3","NACA-TN-2382"
"1.2.2.2.3","NACA-TN-2387"
"1.2.2.2.3","diagrs.ONACA-TN-2457"
"1.2.2.2.3","NACA-TN-2461"
"1.2.2.2.3","NACA-TN-2494"
"1.2.2.2.3","NACA-TN-2497"
"1.2.2.2.3","NACA-TN-2500"
"1.2.2.2.3","NACA-TN-2467"
"1.2.2.2.3","NACA-TN-2468"
"1.2.2.2.3","NACA-TN-2483 NACA-RM-L8G13"
"1.2.2.2.3","NACA-TN-2487 NACA-RM-L8F04"
"1.2.2.2.3","NACA-TN-2495"
"1.2.2.2.3","NACA-TN-2504"
"1.2.2.2.3","NACA-TN-2534"
"1.2.2.2.3","NACA-TN-2554"
"1.2.2.2.3","NACA-TN-2555."
"1.2.2.2.3","NACA-TM-1320.Trans.from"
"1.2.2.2.3","NACA-TN-2445 NACA-RM-L7D23"
"1.2.2.2.3","NACA-TN-2482 NACA-RM-L7B25"
"1.2.2.2.3","NACA-TN-2563"
"1.2.2.2.3","NACA-TN-2587"
"1.2.2.2.3","NACA-TR-1071."
"1.2.2.2.3","NACA-TN-2278"
"1.2.2.2.3","NACA-TN-2667"
"1.2.2.2.3","NACA-RM-A52A10"
"1.2.2.2.3","NACA-RM-L52B04"
"1.2.2.2.3","NACA-TM-1331."
"1.2.2.2.3","NACA-TN-2689."
"1.2.2.2.3","NACA-TN-2699"
"1.2.2.2.3","NACA-TN-2724"
"1.2.2.2.3","NACA-TN-2643"
"1.2.2.2.3","NACA-TN-2741.For-"
"1.2.2.2.3","merlyRM-L7H15"
"1.2.2.2.3","NACA-TN-2751"
"1.2.2.2.3","NACA-TN-2819"
"1.2.2.2.3","NACA-TN-2831"
"1.2.2.2.3","NACA-TN-2898"
"1.2.2.2.3","NACA-TN-2900"
"1.2.2.2.3","NACA-TN-2901"
"1.2.2.2.4","NACA-RM-L6H28a"
"1.2.2.2.4","NACA-RM-A7D11"
"1.2.2.2.4","NACA-RM-L7K07"
"1.2.2.2.4","NACA-TN-2405"
"1.2.2.2.4","NACA-TN-2555."
"1.2.2.2.4","NACA-TN-2699"
"1.2.2.2.4","NACA-TN-2643"
"1.2.2.2.4","NACA-TN-2751"
"1.2.2.2.4","NACA-TN-2775"
"1.2.2.2.4","NACA-TN-2831"
"1.2.2.2.4","NACA-TN-2898"
"1.2.2.2.4","NACA-TN-2901"
"1.2.2.2.4","NACA-TN-2908"
"1.2.2.2.5","NACA-RM-L6L11"
"1.2.2.2.5","NACA-RM-A9K02b"
"1.2.2.2.6","NACA-RM-L8D29"
"1.2.2.2.6","NACA-RM-L8J29"
"1.2.2.2.6","NACA-TN-2753"
"1.2.2.2.6","NACA-TN-2775"
"1.2.2.2.7","NACA-RM-A6K15"
"1.2.2.2.7","NACA-TN-2482 NACA-RM-L7B25"
"1.2.2.3","NACA-RM-L8E18"
"1.2.2.3","NACA-RM-L8J29"
"1.2.2.3","NACA-RM-L50B15"
"1.2.2.3","NACA-TN-2440"
"1.2.2.3","NACA-TN-2445 NACA-RM-L7D23"
"1.2.2.3","NACA-TN-2823 NACA-RM-L7H19"
"1.2.2.3","NACA-RM-L53A09"
"1.2.2.3","NACA-TN-2937"
"1.2.2.3.1","NACA-RM-A7D11"
"1.2.2.3.1","NACA-RM-L7G09"
"1.2.2.3.1","NACA-RM-A7F06"
"1.2.2.3.1","NACA-RM-A7G18"
"1.2.2.3.1","NACA-RM-A7H28"
"1.2.2.3.1","NACA-RM-A7L11"
"1.2.2.3.1","NACA-RM-A7K03"
"1.2.2.3.1","NACA-RM-L8D29"
"1.2.2.3.1","NACA-RM-A8E03"
"1.2.2.3.1","NACA-RM-L9G15"
"1.2.2.3.1","NACA-RM-A9H04"
"1.2.2.3.1","NACA-RM-A9KD2a"
"1.2.2.3.1","NACA-TR-1031."
"1.2.2.3.1","NACA-TN-2013"
"1.2.2.3.1","NACA-TR-1034 NACA-TN-1933"
"1.2.2.3.1","NACA-TR-1041 NACA-TN-2221"
"1.2.2.3.1","NACA-TN-2404"
"1.2.2.3.1","NACA-TN-2468"
"1.2.2.3.1","NACA-TN-2487 NACA-RM-L8F04"
"1.2.2.3.1","NACA-TN-2482 NACA-RM-L7B25"
"1.2.2.3.1","NACA-TM-1331."
"1.2.2.3.1","NACA-TN-2689."
"1.2.2.3.1","NACA-TN-2753"
"1.2.2.3.1","NACA-TN-2819"
"1.2.2.3.2","NACA-RM-L7G09"
"1.2.2.3.2","NACA-RM-L8D29"
"1.2.2.3.2","NACA-RM-L8E21"
"1.2.2.3.2","NACA-TR-1031."
"1.2.2.3.2","NACA-TN-2013"
"1.2.2.3.2","NACA-TR-1049 NACA-TN-2168"
"1.2.2.3.2","NACA-TN-2819"
"1.2.2.4","NACA-RM-A7F06"
"1.2.2.4","NACA-RM-A9D29"
"1.2.2.4","NACA-RM-A9K02a"
"1.2.2.4","NACA-TR-1041 NACA-TN-2221"
"1.2.2.4","NACA-TR-1056."
"1.2.2.4","NACA-TN-2140"
"1.2.2.4","NACA-TM-1306.Trans.from"
"1.2.2.4","NACA-TN-2487 NACA-RM-L8F04"
"1.2.2.4","NACA-TR-1071."
"1.2.2.4","NACA-TN-2278"
"1.2.2.4","NACA-TM-1331."
"1.2.2.4","NACA-TN-2689."
"1.2.2.4","NACA-TN-2937"
"1.2.2.4.1","NACA-RM-L6H28d"
"1.2.2.4.1","NACA-RM-L6L10a"
"1.2.2.4.1","NACA-RM-L6L10b"
"1.2.2.4.1","NACA-RM-L7E09"
"1.2.2.4.1","NACA-RM-A6K15"
"1.2.2.4.1","NACA-RM-A7C24"
"1.2.2.4.1","NACA-RM-L7G09"
"1.2.2.4.1","NACA-RM-A7F06"
"1.2.2.4.1","NACA-RM-A7G18"
"1.2.2.4.1","NACA-RM-L7K07"
"1.2.2.4.1","NACA-RM-A7L11"
"1.2.2.4.1","NACA-RM-A8E03"
"1.2.2.4.1","NACA-RM-L8E21"
"1.2.2.4.1","NACA-RM-A9G13"
"1.2.2.4.1","NACA-RM-A9H04"
"1.2.2.4.1","NACA-RM-A9Hlla"
"1.2.2.4.1","NACA-TR-1041 NACA-TN-2221"
"1.2.2.4.1","NACA-TN-2404"
"1.2.2.4.1","NACA-TN-2495"
"1.2.2.4.1","NACA-TN-2563"
"1.2.2.4.2","NACA-RM-L6K12a"
"1.2.2.4.2","NACA-TR-1034 NACA-TN-1933"
"1.2.2.4.2","NACA-TM-1307.Trans.from"
"1.2.2.4.3","NACA-TN-2495"
"1.2.2.5","NACA-RM-L6H28a"
"1.2.2.5","NACA-RM-L6L20a"
"1.2.2.5","NACA-RM-L6I10"
"1.2.2.5","NACA-RM-A7F06"
"1.2.2.5","NACA-RM-A7H28"
"1.2.2.5","NACA-RM-A7K05"
"1.2.2.5","NACA-RM-L8D29"
"1.2.2.5","NACA-RM-A8E03"
"1.2.2.5","NACA-RM-L8E18"
"1.2.2.5","NACA-RM-A9G13"
"1.2.2.5","NACA-RM-A9Hlla"
"1.2.2.5","NACA-RM-L50B15"
"1.2.2.5","NACA-TR-1034 NACA-TN-1933"
"1.2.2.5","NACA-TN-2487 NACA-RM-L8F04"
"1.2.2.5","NACA-TN-2525."
"1.2.2.5","NACA-TN-2611"
"1.2.2.5","NACA-TN-2753"
"1.2.2.5","NACA-RM-L52G18"
"1.2.2.5","NACA-TN-2823 NACA-RM-L7H19"
"1.2.2.6","NACAACRL5J16a"
"1.2.2.6","NACA-RM-L6H28a"
"1.2.2.6","NACA-RM-L6H28b"
"1.2.2.6","NACA-RM-L6H28d"
"1.2.2.6","NACA-RM-L6L10a"
"1.2.2.6","NACA-RM-L6K12a"
"1.2.2.6","NACA-RM-L6L10b"
"1.2.2.6","NACA-RM-L6J30"
"1.2.2.6","NACA-RM-L6I10"
"1.2.2.6","NACA-RM-A7D11"
"1.2.2.6","NACA-RM-A7C24"
"1.2.2.6","NACA-RM-A7G18"
"1.2.2.6","NACA-RM-A7K05"
"1.2.2.6","NACA-RM-L7E20"
"1.2.2.6","NACA-RM-A8E03"
"1.2.2.6","NACA-RM-A9G13"
"1.2.2.6","NACA-RM-A9Hlla"
"1.2.2.6","NACA-TR-1014."
"1.2.2.6","NACA-TN-2121 NACA-RM-L8H30"
"1.2.2.6","NACA-TR-1034 NACA-TN-1933"
"1.2.2.6","NACA-TR-1050"
"1.2.2.6","NACA-TR-1052"
"1.2.2.6","NACA-TN-2387"
"1.2.2.6","NACA-TN-2457"
"1.2.2.6","NACA-TN-2494"
"1.2.2.6","NACA-TN-2525."
"1.2.2.6","NACA-TM-1320.Trans.from"
"1.2.2.6","NACA-TR-1078 NACA-TN-2277"
"1.2.2.6","NACA-TN-2611"
"1.2.2.6","NACA-TN-2699"
"1.2.2.6","NACA-TN-2724"
"1.2.2.6","NACA-TN-2726"
"1.2.2.6","NACA-TN-2643"
"1.2.2.6","NACA-TN-2753"
"1.2.2.6","NACA-TN-2828"
"1.2.2.6","NACA-TN-2831"
"1.2.2.6","NACA-TN-2898"
"1.2.2.7","NACA-RM-L6H28a"
"1.2.2.7","NACA-RM-L6H28b"
"1.2.2.7","NACA-RM-A7H28"
"1.2.2.7","NACA-RM-A7L05"
"1.2.2.7","NACA-RM-L8D29"
"1.2.2.7","NACA-TN-2429"
"1.2.2.7","NACA-TR-1071."
"1.2.2.7","NACA-TN-2278"
"1.2.2.7","NACA-TR-1086."
"1.2.2.7","NACA-TN-2332"
"1.2.2.7","NACA-TN-2605"
"1.2.2.7","NACA-TN-2674"
"1.2.2.7","NACA-TN-2790"
"1.2.2.7","NACA-TN-2912"
"1.2.2.8","NACA-RM-L8E21"
"1.2.2.8","NACA-RM-L8E18"
"1.2.2.8","NACA-RM-L8J29"
"1.2.2.8","NACA-RM-L50B15"
"1.2.2.8","NACA-TR-1033 NACA-TN-2100"
"1.2.2.8","NACA-TR-1057 NACA-TN-1597;"
"1.2.2.8","NACA-TN-2143"
"1.2.2.8","NACA-TN-2405"
"1.2.2.8","NACA-TR-1067 NACA-TN-2310"
"1.2.2.8","NACA-RM-A52A10"
"1.2.2.8","NACA-RM-L52G18"
"1.2.2.8","NACA-TN-2844"
"1.2.2.8.2","NACA-RM-A9K02a"
"1.2.2.8.2","NACA-TM-1331."
"1.3","NACA-RM-L7K10"
"1.3","NACA-TR-1051 NACA-TN-2137"
"1.3","NACA-TN-2463"
"1.3","NACA-TM-1333.Trans.from"
"1.3","NACA-TN-2811"
"1.3","NACA-TN-2911.KML52J14"
"1.3","NACARM-10RESEARCHMODEL"
"1.3","NACA-TN-2944"
"1.3.1","NACA-RM-E8K05"
"1.3.1","NACA-RM-A9I26"
"1.3.1","NACA-RM-E9L21"
"1.3.1","NACA-TR-1036.NACA-RM-A7A31a"
"1.3.1","NACA-TR-1044 NACA-TN-1809"
"1.3.1","NACA-TR-1045."
"1.3.1","NACA-TN-2236"
"1.3.1","NACA-TR-1048."
"1.3.1","NACA-TN-2044"
"1.3.1","NACA-TN-2418"
"1.3.1","NACA-TN-2505"
"1.3.1","NACA-TN-2515"
"1.3.1","NACA-TN-2521"
"1.3.1","NACA-TN-2535"
"1.3.1","NACA-TN-2550"
"1.3.1","NACA-TN-2579"
"1.3.1","NACA-TR-1081 NACA-TN-2200"
"1.3.1","NACA-TN-2592"
"1.3.1","NACA-RM-E51K07"
"1.3.1","NACA-TM-1333.Trans.from"
"1.3.1","NACA-TN-2651"
"1.3.1","NACA-TN-2669"
"1.3.1","NACA-TN-2641"
"1.3.1","NACA-TN-2722"
"1.3.1","NACA-TM-1334.Trans."
"1.3.1","NACA-TN-2744"
"1.3.1","NACA-TN-2764"
"1.3.1","NACA-TN-2837"
"1.3.1","NACA-TN-2844"
"1.3.2","NACA-RM-L7K28"
"1.3.2","NACA-TR-1036.NACA-RM-A7A31a"
"1.3.2","NACA-TR-1055 NACA-RM-A8L28 NACA-TN-1975;"
"1.3.2","NACA-TN-2087 NACA-TN-2131 NACA-TN-2148"
"1.3.2","NACA-TN-2550"
"1.3.2","NACA-TN-2762 NACA-RM-L8I27"
"1.3.2","NACA-RM-E53A22"
"1.3.2.1","NACA-TR-1049 NACA-TN-2168"
"1.3.2.1","NACA-TN-2535"
"1.3.2.1","NACA-TN-2587"
"1.3.2.1","NACA-TN-2519."
"1.3.2.1","NACA-TN-2489 NACA-RM-L8F01"
"1.3.2.2","NACA-RM-E8K05"
"1.3.2.2","NACA-TN-2515"
"1.3.2.3","NACA-TR-1049 NACA-TN-2168"
"1.3.2.3","NACA-TN-2535"
"1.3.2.4","NACA-RM-L8I02"
"1.3.2.4","NACA-RM-E8K05"
"1.3.2.4","NACA-TR-1055 NACA-RM-A8L28 NACA-TN-1975;"
"1.3.2.4","NACA-TN-2087 NACA-TN-2131 NACA-TN-2148"
"1.3.2.4","NACA-TN-2837"
"1.3.2.5","NACA-TN-2911 NACA-RM-L52J14"
"1.3.4","NACA-RM-E7K19"
"1.3.4","NACA-TM-1328.Transfrom"
"1.3.4.1","NACA-RM-L6L11"
"1.3.4.1","NACA-RM-L8H13"
"1.3.4.1","NACA-TR-1038."
"1.3.4.1","ACR.November1940"
"1.3.4.1","NACA-TR-1044 NACA-TN-1809"
"1.3.4.2","NACA-TR-1038."
"1.3.4.2","ACR.November1940"
"1.3.4.2","NACA-TN-2379"
"1.3.4.3","NACA-RM-A50E02"
"1.3.5","NACA-RM-L7K28"
"1.3.5","NACA-RM-L9F08"
"1.3.5","NACA-TN-2489 NACA-RM-L8F01"
"1.3.5","NACA-TN-2762 NACA-RM-L8I27"
"1.4","NACA-TN-2604"
"1.4","NACA-TN-2702"
"1.4","NACA-TN-2736"
"1.4","NACA-TN-2797"
"1.4","NACA-TN-2864"
"1.4","NACA-TN-2879"
"1.4.1","NACA-RM-E51B13"
"1.4.1","NACA-TN-2697"
"1.4.1.1","NACA-RM-L8H13"
"1.4.1.1","NACA-TR-1038."
"1.4.1.1","ACR.November1940"
"1.4.1.1","NACA-TN-2418"
"1.4.1.1","NACA-TM-1326.Trans.from"
"1.4.1.1","NACA-TM-1327.Trans.fromZentrale"
"1.4.1.1","NACA-TM-1325.Trans.from"
"1.4.1.1","NACA-TM-1329"
"1.4.1.1.2","NACA-TN-2685 NACA-RM-L6J04"
"1.4.1.1.3","NACA-RM-E50B02"
"1.4.1.1.3","NACA-RM-E50K07"
"1.4.1.1.3","NACA-RM-E51B10"
"1.4.1.1.3","NACA-TN-2418"
"1.4.1.1.3","NACA-TN-2685 NACA-RM-L6J04"
"1.4.1.2","NACA-RM-E7K19"
"1.4.1.2","NACA-RM-E50H22"
"1.4.1.2","NACA-TR-1038."
"1.4.1.2","ACR.November1940"
"1.4.1.2","NACA-TM-1326.Trans.from"
"1.4.1.2","NACA-TM-1327.Trans.fromZentrale"
"1.4.1.2","NACA-TM-1325.Trans.from"
"1.4.1.2","NACA-TM-1328.Transfrom"
"1.4.1.2","NACA-TM-1329"
"1.4.1.2","NACA-TN-2685 NACA-RM-L6J04"
"1.4.1.3","NACA-RM-L6L11"
"1.4.1.3","NACA-RM-A7A31"
"1.4.1.4","NACA-TN-2684 NACA-RM-L7A06"
"1.4.1.4.1","NACA-TN-2684 NACA-RM-L7A06"
"1.4.1.4.1","NACA-TN-2685 NACA-RM-L6J04"
"1.4.1.4.2","NACAACR5120"
"1.4.1.4.2","NACA-RM-A7A31"
"1.4.1.4.2","NACA-RM-A7129"
"1.4.1.4.2","NACA-RM-A50E02"
"1.4.1.4.2","NACA-TN-2323"
"1.4.2","NACA-RM-E7K19"
"1.4.2","NACA-TR-1053 NACA-TN-2123"
"1.4.2","NACA-TN-2417"
"1.4.2","NACA-TN-2593"
"1.4.2","NACA-TN-2595"
"1.4.2","NACA-TN-2878"
"1.4.2","NACA-RM-L6LU"
"1.4.2.1","NACA-RM-E7C05a"
"1.4.2.1","NACA-RM-E7K19"
"1.4.2.1","NACA-RM-L8H13"
"1.4.2.1","NACA-RM-E8G01"
"1.4.2.1","NACA-RM-E8L10"
"1.4.2.1","NACA-RM-L9G06"
"1.4.2.1","NACA-RM-L9H10"
"1.4.2.1","NACA-RM-L50I13"
"1.4.2.1","NACA-TN-2455"
"1.4.2.1","NACA-TN-2478"
"1.4.2.1","NACA-RM-E52E12"
"1.4.2.1","NACA-TN-2783"
"1.4.2.1","NACA-TN-2797"
"1.4.2.1.1","NACA-RM-L9K10"
"1.4.2.1.1","NACA-RM-L50C02a"
"1.4.2.1.1","NACA-TN-2606"
"1.4.2.1.1","NACA-TN-2610"
"1.4.2.1.1","NACA-TN-2668"
"1.4.2.1.1","NACA-TN-2878"
"1.4.2.1.1","NACA-TN-2888"
"1.4.2.1.2","NACA-RM-E50B02"
"1.4.2.1.2","NACA-RM-E50H22"
"1.4.2.1.2","NACA-RM-E50K07"
"1.4.2.1.2","NACA-RM-E51B10"
"1.4.2.1.2","NACA-TN-2418"
"1.4.2.1.2","NACA-TN-2606"
"1.4.2.1.2","NACA-TN-2688"
"1.4.2.1.2","NACA-TN-2697"
"1.4.2.1.2","NACA-TN-2768"
"1.4.2.1.2","STUDYOFTHEPRESSURERISEACROSSSHOCK"
"1.4.2.1.2","NACA-TN-2770."
"1.4.2.1.2","NACA-TN-2878"
"1.4.2.2","NACA-RM-E9L01"
"1.4.2.2","NACA-TN-2407"
"1.4.2.2","NACA-TN-2437"
"1.4.2.2","NACA-TN-2450"
"1.4.2.2","NACA-TN-2455"
"1.4.2.2","NACA-TN-2492"
"1.4.2.2","NACA-TN-2606"
"1.4.2.2","NACA-TN-2616"
"1.4.2.2","NACA-TN-2688"
"1.4.2.2","NACA-TN-2701"
"1.4.2.2","NACA-TN-2711"
"1.4.2.2","NACA-RM-E52E19"
"1.4.2.2","NACA-TN-2768"
"1.4.2.2","NACA-TN-2878"
"1.4.2.2","NACA-TM-1358.Trans.fromAerotecnica.v.31.no.4."
"1.4.2.2","NACA-TN-2922"
"1.4.2.2","NACA-TN-2921."
"1.4.2.2","NACA-TN-2938"
"1.4.2.3","NACA-TR-1020."
"1.4.2.3","RM-E7L31 NACA-RM-E8L03 NACA-RM-E50E23;"
"1.4.2.3","NACA-TN-2410"
"1.4.2.3","NACA-TM-1274.Trans."
"1.4.2.3","NACA-TN-2629"
"1.4.2.3","NACA-RM-E52F05"
"1.4.2.3","NACA-RM-E53B17"
"1.4.2.4","NACA-TR-1067 NACA-TN-2310"
"1.4.2.4","NACA-TN-2668"
"1.4.2.4","NACA-TN-2736"
"1.4.3","NACA-TR-1038."
