"ocrSubjNumR","ocrRepNo"
"1.1.2.3","NACA-TN-4069"
"1.1.2.3","NACA-TN-4120"
"1.1.2.3","NACA-TN-4195"
"1.1.2.3","NACA-TN-4208"
"1.1.2.3","NACA-TN-4133"
"1.1.2.3","NACA-TN-4180 NACA-RM-L52L31"
"1.1.2.3","NACA-TN-4213"
"1.1.2.3","NACA-TN-4214"
"1.1.2.3","NACA-TN-4227"
"1.1.2.3","NACA-TN-4150"
"1.1.2.3","NACA-TN-4230"
"1.1.2.3","NACA-TM-1434.Translation"
"1.1.2.3","NACA-TN-4235"
"1.1.2.3","NACA-TN-4236"
"1.1.2.3","NACA-TN-4262"
"1.1.2.3","NACA-TN-4248"
"1.1.2.3","NACA-TN-4270"
"1.1.2.3","NACA-TN-4252"
"1.1.2.3","NACA-TN-4300"
"1.1.2.3","NACA-TN-4313"
"1.1.2.3","NACA-TN-4359"
"1.1.2.3","NACA-TM-1410.TranslationufOfficeNationald'Etudeset"
"1.1.2.3","NACA-TN-4325"
"1.1.2.3","NACA-TN-4327"
"1.1.2.3","NACA-TN-4333"
"1.1.2.3","NACA-TN-4352"
"1.1.2.3","NACA-TN-4358."
"1.1.2.3","NACA-TN-4364"
"1.1.2.3","NACA-TN-4368"
"1.1.2.3","NACA-TN-4378"
"1.1.2.3","NACA-TN-4380"
"1.1.2.3","NACA-TN-4385"
"1.1.2.3","NACA-TN-4405"
"1.1.3","NACA-RM-E52C10"
"1.1.3","NACA-RM-L52G14a"
"1.1.3","NACA-RM-L53I21"
"1.1.3","NACA-RM-A55E31"
"1.1.3","NACA-RM-L55J13a"
"1.1.3","NACA-RM-E56E16"
"1.1.3","NACA-TR-1312."
"1.1.3","NACA-TN-3653"
"1.1.3","NACA-TN-4037"
"1.1.3","16TO18-TN-HELIUMFLOW.WayneD.Erlckson."
"1.1.3","NACA-TN-4113"
"1.1.3","NACA-TN-4017"
"1.1.3","NACA-TN-4133"
"1.1.3","NACA-TN-4180 NACA-RM-L52L31"
"1.1.3","NACA-TN-4213"
"1.1.3","NACA-TN-4150"
"1.1.3","NACA-TM-1407.TranslationofRussianBook.1952"
"1.1.3","NACA-TN-4359"
"1.1.3","NACA-TN-4282"
"1.1.3","NACA-TM-1440.Translationfrom"
"1.1.3","NACA-TN-4323"
"1.1.3","NACA-TN-4347"
"1.1.3","NACA-TN-4370"
"1.1.3","NACA-TN-4375"
"1.1.3.1","NACA-RM-Lbc'DlGs."
"1.1.3.1","NACA-RM-L54G28"
"1.1.3.1","NACA-TR-1289.Super-"
"1.1.3.1","sedes-TN-3489"
"1.1.3.1","NACA-RM-A56T"w"
"1.1.3.1","NACA-TR-1310 NACA-RM-L51D17"
"1.1.3.1","NACA-TR-1313."
"1.1.3.1","NACA-TN-3546"
"1.1.3.1","NACA-TR-1323 NACA-TN-3706"
"1.1.3.1","NACA-TR-1325 NACA-TN-3886"
"1.1.3.1","NACA-TR-1333 NACA-TN-3278"
"1.1.3.1","NACA-TN-4031"
"1.1.3.1","NACA-TN-4078"
"1.1.3.1","NACA-TN-4108"
"1.1.3.1","NACA-TN-4094"
"1.1.3.1","NACA-TN-4099"
"1.1.3.1","NACA-TM-1417.Translationfrom"
"1.1.3.1","NACA-TN-4102"
"1.1.3.1","NACA-TN-4125"
"1.1.3.1","NACA-TN-4142"
"1.1.3.1","NACA-TR-1349."
"1.1.3.1","NACA-TN-3858"
"1.1.3.1","NACA-TM-1432."
"1.1.3.1","NACA-TN-4183"
"1.1.3.1","NACA-TN-4214"
"1.1.3.1","NACA-RM-L58A17"
"1.1.3.1","NACA-TM-1407.TranslationofRussianBook.1952"
"1.1.3.1","NACA-TN-4235"
"1.1.3.1","NACA-TN-4274"
"1.1.3.1","NACA-TN-4273"
"1.1.3.1","NACA-TN-4311"
"1.1.3.1","NACA-TN-4301"
"1.1.3.1","NACA-TN-4313"
"1.1.3.1","NACA-TN-4320"
"1.1.3.1","NACA-TN-4319"
"1.1.3.1","NACA-TN-4327"
"1.1.3.1","NACA-TN-4345"
"1.1.3.1","NACA-TN-4350"
"1.1.3.1","NACA-TN-4363"
"1.1.3.1","NACA-TN-4370"
"1.1.3.1","NACA-TN-4375"
"1.1.3.1","NACA-TN-4376"
"1.1.3.1","NACA-TN-4378"
"1.1.3.1","NACA-TN-4380"
"1.1.3.1","NACA-TN-4388"
"1.1.3.1","NACA-TN-4391"
"1.1.3.1","NACA-TN-4392"
"1.1.3.2","NACA-RM-L53D15a"
"1.1.3.2","NACA-RM-L54A15"
"1.1.3.2","NACA-RM-E54B16"
"1.1.3.2","NACA-RM-L54G14"
"1.1.3.2","NACA-RM-A55I19"
"1.1.3.2","NACA-TR-1289.Super-"
"1.1.3.2","sedes-TN-3489"
"1.1.3.2","NACA-RM-A55L13"
"1.1.3.2","NACA-RM-A56B15"
"1.1.3.2","NACA-RM-A56B21"
"1.1.3.2","NACA-RM-E56C16"
"1.1.3.2","NACA-RM-A56D05"
"1.1.3.2","NACA-TR-1313."
"1.1.3.2","NACA-TN-3546"
"1.1.3.2","NACA-TR-1320.Supt.&lt;?-.i..&lt;■-&gt;"
"1.1.3.2","NACA-TN-3721"
"1.1.3.2","NACA-TR-1333 NACA-TN-3278"
"1.1.3.2","NACA-TN-3995"
"1.1.3.2","NACA-TN-4031"
"1.1.3.2","NACA-TN-4078"
"1.1.3.2","NACA-TM-1408."
"1.1.3.2","NACA-TN-4108"
"1.1.3.2","NACA-TN-4018"
"1.1.3.2","NACA-TN-4091"
"1.1.3.2","NACA-TN-4094"
"1.1.3.2","NACA-TN-4099"
"1.1.3.2","NACA-TN-4029"
"1.1.3.2","NACA-TN-4125"
"1.1.3.2","NACA-TN-4154"
"1.1.3.2","NACA-TR-1349."
"1.1.3.2","NACA-TN-3858"
"1.1.3.2","ZurstatistischenTheoriederTurbulenz"
"1.1.3.2","NACA-TM-1431.TranslationfromZeitschriftfur"
"1.1.3.2","NACA-TN-4208"
"1.1.3.2","NACA-TN-4149"
"1.1.3.2","NACA-TN-4183"
"1.1.3.2","NACA-TN-4214"
"1.1.3.2","NACA-RM-L58A17"
"1.1.3.2","NACA-TN-4139"
"1.1.3.2","NACA-TN-4153"
"1.1.3.2","NACA-TN-4231"
"1.1.3.2","NACA-TN-4140"
"1.1.3.2","NACA-TN-4235"
"1.1.3.2","NACA-TN-4236"
"1.1.3.2","NACA-TN-4262"
"1.1.3.2","NACA-RM-58B11"
"1.1.3.2","NACA-TN-4248"
"1.1.3.2","NACA-TN-4274"
"1.1.3.2","NACA-TN-4186"
"1.1.3.2","NACA-TN-4243"
"1.1.3.2","NACA-TM-1436.TranslationofOffice"
"1.1.3.2","NACA-TN-4299"
"1.1.3.2","NACA-TN-4313"
"1.1.3.2","NACA-TN-4315"
"1.1.3.2","NACA-TN-4135"
"1.1.3.2","NACA-TN-4288"
"1.1.3.2","NACA-TM-1440.Translationfrom"
"1.1.3.2","NACA-TN-4321"
"1.1.3.2","NACA-TN-4333"
"1.1.3.2","NACA-TN-4363"
"1.1.3.2","NACA-TN-4364"
"1.1.3.2","NACA-TN-4376"
"1.1.3.2","NACA-TN-4378"
"1.1.3.2","NACA-TN-4384"
"1.1.3.3","NACA-RM-E51F26"
"1.1.3.3","NACA-RM-E52F25"
"1.1.3.3","NACA-RM-L52L02a"
"1.1.3.3","NACA-RM-L53A06"
"1.1.3.3","NACA-RM-E53H25"
"1.1.3.3","NACA-RM-E54A18"
"1.1.3.3","NACA-RM-L54D27"
"1.1.3.3","NACA-RM-E54F02"
"1.1.3.3","NACA-RM-E54128a"
"1.1.3.3","NACA-RM-L54I16"
"1.1.3.3","NACA-RM-L54J29a"
"1.1.3.3","NACA-RM-E54K02"
"1.1.3.3","NACA-RM-L54L31"
"1.1.3.3","NACA-RM-L55F09a"
"1.1.3.3","NACA-RM-L55H02"
"1.1.3.3","NACA-RM-L55J14"
"1.1.3.3","NACA-RM-L55L21"
"1.1.3.3","NACA-RM-L56C21"
"1.1.3.3","NACA-RM-L56G18"
"1.1.3.3","NACA-RM-L56H23"
"1.1.3.3","NACA-TR-1329."
"1.1.3.3","NACA-TN-3590 NACA-TN-3591"
"1.1.3.3","NACA-TR-1338 NACA-TN-3763and"
"1.1.3.3","NACA-TN-3764"
"1.1.3.3","NACA-TN-4029"
"1.1.3.3","NACA-TN-4195"
"1.1.3.3","NACA-RM-L57L05"
"1.1.3.3","NACA-TN-4?17"
"1.1.3.3","NACA-TN-4272"
"1.1.3.3","NACA-TN-4317"
"1.1.3.3","NACA-TM-1410.TranslationufOfficeNationald'Eiudesvi"
"1.1.3.3","NACA-TN-4336"
"1.1.3.3","NACA-TN-4377"
"1.1.3.3","NACA-TN-4407"
"1.1.4","NACA-RM-E54A18"
"1.1.4","NACA-RM-L54G14"
"1.1.4","NACA-TR-1312."
"1.1.4","NACA-TN-3653"
"1.1.4","NACA-TN-4037"
"1.1.4","NACA-RM-E57E15"
"1.1.4","NACA-TN-4046 NACA-RM-A54L10"
"1.1.4","NACA-TN-4047."
"1.1.4","NACA-TN-4094"
"1.1.4","NACA-TN-4143 NACA-RM-A55G11"
"1.1.4","NACA-TN-4144"
"1.1.4","NACA-TN-4230"
"1.1.4","NACA-TN-4276"
"1.1.4","NACA-TN-4288"
"1.1.4","NACA-TN-4323"
"1.1.4.1","NACA-RM-L52I26a"
"1.1.4.1","NACA-RM-L55F13"
"1.1.4.1","NACA-RM-A55I19"
"1.1.4.1","NACA-RM-A55L13"
"1.1.4.1","NACA-RM-A56D05"
"1.1.4.1","NACA-TR-1323 NACA-TN-3706"
"1.1.4.1","NACA-RM-L57C14"
"1.1.4.1","NACA-TN-4061"
"1.1.4.1","NACA-TN-4115"
"1.1.4.1","NACA-TN-4047."
"1.1.4.1","NACA-TN-4048."
"1.1.4.1","RM-ASbr'lb"
"1.1.4.1","NACA-TN-4141"
"1.1.4.1","NACA-TN-4154"
"1.1.4.1","NACA-RM-L57JJ7"
"1.1.4.1","NACA-TN-4343"
"1.1.4.1","NACA-TN-4325"
"1.1.4.1","NACA-TN-4349"
"1.1.4.1","NACA-TN-4352}"
"1.1.4.2","NACA-RM-E51B12"
"1.1.4.2","NACA-RM-E53A23"
"1.1.4.2","NACA-RM-L53H06"
"1.1.4.2","NACA-RM-E53H06"
"1.1.4.2","NACA-RM-E54A18"
"1.1.4.2","NACA-RM-E54E25"
"1.1.4.2","NACA-RM-E54I03"
"1.1.4.2","NACA-RM-L55C29"
"1.1.4.2","NACA-RM-A55I19"
"1.1.4.2","NACA-RM-A55L13"
"1.1.4.2","NACA-RM-A56B15"
"1.1.4.2","NACA-RM-E56B23"
"1.1.4.2","NACA-RM-A56D05"
"1.1.4.2","NACA-TR-1323 NACA-TN-3706"
"1.1.4.2","NACA-TR-1325 NACA-TN-3886"
"1.1.4.2","NACA-RM-L57C14"
"1.1.4.2","NACA-TN-4061"
"1.1.4.2","NACA-TN-4018"
"1.1.4.2","NACA-TN-4091"
"1.1.4.2","NACA-TN-4093"
"1.1.4.2","NACA-TN-4094"
"1.1.4.2","NACA-TN-4099"
"1.1.4.2","NACA-TN-4121"
"1.1.4.2","NACA-TN-4125"
"1.1.4.2","NACA-TN-4142"
"1.1.4.2","NACA-TR-1358 NACA-TN-3971"
"1.1.4.2","NACA-RM-L57J17"
"1.1.4.2","NACA-TM-1432."
"1.1.4.2","NACA-TN-4149"
"1.1.4.2","NACA-TN-4213"
"1.1.4.2","NACA-RM-E57K19a"
"1.1.4.2","NACA-RM-L58A17"
"1.1.4.2","NACA-TN-4150"
"1.1.4.2","NACA-TN-4153"
"1.1.4.2","NACA-TM-1407.TranslationofRussianBook.1952"
"1.1.4.2","NACA-TN-4229"
"1.1.4.2","NACA-TN-4236"
"1.1.4.2","NACA-TN-4262"
"1.1.4.2","NACA-TN-4248"
"1.1.4.2","NACA-TN-4186"
"1.1.4.2","NACA-TN-4273"
"1.1.4.2","NACA-TN-4311"
"1.1.4.2","NACA-TN-4300"
"1.1.4.2","NACA-TN-4301"
"1.1.4.2","NACA-TN-4359"
"1.1.4.2","NACA-TN-4320&gt;"
"1.1.4.2","NACA-TN-4354"
"1.1.4.2","NACA-TM-1441.Translation"
"1.1.4.2","NACA-TN-4308"
"1.1.4.2","NACA-TN-4319"
"1.1.4.2","NACA-TN-4325"
"1.1.4.2","NACA-TN-4333"
"1.1.4.2","NACA-TN-4345"
"1.1.4.2","NACA-TN-4347"
"1.1.4.2","NACA-TN-4364"
"1.1.4.2","NACA-TN-4369"
"1.1.4.2","NACA-TN-4376"
"1.1.4.2","NACA-TN-4378"
"1.1.4.2","NACA-TN-4380"
"1.1.4.2","NACA-TN-4382"
"1.1.4.2","NACA-TN-4391"
"1.1.4.2","NACA-TN-4392"
"1.1.4.3","NACA-RM-E55D07a"
"1.1.4.3","NACA-RM-E55D22"
"1.1.4.3","NACA-RM-E55F07"
"1.1.4.3","NACA-RM-L55L23b"
"1.1.4.3","NACA-TR-1323 NACA-TN-3706"
"1.1.4.3","NACA-TR-1333 NACA-TN-3278"
"1.1.4.3","NACA-RM-E57E16"
"1.1.4.3","NACA-RM-E57E15"
"1.1.4.3","NACA-TN-4162"
"1.1.4.3","NACA-TN-4267"
"1.1.4.3","NACA-TN-4270"
"1.1.4.3","NACA-TN-4311"
"1.1.4.3","NACA-TN-4382"
"1.1.4.3","NACA-TN-4386"
"1.1.5","NACA-TN-4150"
"1.1.5","NACA-TN-4267"
"1.1.5","NACA-TN-4359"
"1.1.5.1","NACA-TN-4369"
"1.1.5.2","NACA-TN-4334"
"1.1.5.2","NACA-TN-4369"
"1.1.5.2","NACA-TN-4026"
"1.1.5.2","NACA-TN-4072"
"1.1.5.2","NACA-TN-4119"
"1.1.5.2","NACA-TN-4243"
"1.1.5.2","NACA-TN-4295"
"1.1.5.2","NACA-TN-4308"
"1.1.5.2","NACA-TN-4347"
"1.2","NACA-RM-L54G28"
"1.2","NACA-RM-H56G13"
"1.2.1.1","NACA-RM-L53D15a"
"1.2.1.1","NACA-RM-L57Glla"
"1.2.1.1","NACA-TN-4167"
"1.2.1.1","NACARML57I16"
"1.2.1.1","NACA-TN-4170"
"1.2.1.1","NACA-TN-4069"
"1.2.1.1","NACA-TM-1435.Translation"
"1.2.1.2","NACA-RM-L5U07"
"1.2.1.2","NACA-RM-H54H06"
"1.2.1.2","NACA-RM-A55D11"
"1.2.1.2","NACA-RM-A56B17"
"1.2.1.2.1","NACA-RM-L5lL10a"
"1.2.1.2.1","NACA-RM-L57Glla"
"1.2.1.2.1","NACA-RM-L57I16"
"1.2.1.2.2","NACA-RM-L53E07a"
"1.2.1.2.2","NACA-RM-L53K11"
"1.2.1.2.2","NACA-RM-E56C16"
"1.2.1.2.2","NACA-RM-L56E30a"
"1.2.1.2.2","NACA-TN-4039 NACA-RM-A54B08a"
"1.2.1.2.2","NACA-TN-4069"
"1.2.1.2.2","NACA-TN-4322"
"1.2.1.2.3","NACA-RM-L53D15a"
"1.2.1.2.3","NACA-RM-L53E07a"
"1.2.1.2.3","NACA-RM-L53KU"
"1.2.1.2.3","NACA-RM-L54I30"
"1.2.1.2.3","NACA-RM-L56E14"
"1.2.1.2.3","NACA-RM-L57F26"
"1.2.1.2.3","NACA-TN-4039 NACA-RM-A54B08a"
"1.2.1.2.3","NACA-TN-4229"
"1.2.1.2.3","NACA-TN-4355"
"1.2.1.2.3","NACA-TN-4322"
"1.2.1.2.3","NACA-TN-4356"
"1.2.1.2.5","NACA-RM-L52I26a"
"1.2.1.2.5","NACA-TN-4035"
"1.2.1.2.5","NACA-TN-4039 NACA-RM-A54B08a"
"1.2.1.2.5","NACA-TN-4108"
"1.2.1.2.5","NACA-TR-1349."
"1.2.1.2.5","NACA-TN-3858"
"1.2.1.2.5","NACA-TN-4151"
"1.2.1.2.5","NACA-TN-4155"
"1.2.1.2.5","NACA-TM-1440.Translationfrom"
"1.2.1.2.5","NACA-TN-4363"
"1.2.1.3","NACA-RM-A55J11"
"1.2.1.3","NACA-TN-4039 NACA-RM-A54B08a"
"1.2.1.3","NACA-TN-4322"
"1.2.1.4","NACA-RM-A56F12"
"1.2.1.4","NACA-TN-4040."
"1.2.1.4","NACA-RM-A57F03"
"1.2.1.4.1","NACA-RM-L&amp;3L1B"
"1.2.1.4.1","NACA-RM-A56C01"
"1.2.1.4.1","NACA-TN-4040."
"1.2.1.4.2","NACA-TN-4040."
"1.2.1.4.3","NACA-RM-L53L18"
"1.2.1.4.3","NACA-RM-A56C01"
"1.2.1.4.3","NACA-TN-4040."
"1.2.1.4.4","NACA-RM-L7G28"
"1.2.1.4.4","NACA-RM-A56C01"
"1.2.1.4.4","NACA-RM-H56G13"
"1.2.1.4.5","NACA-RM-L53F23"
"1.2.1.4.5","NACA-RM-E56B23"
"1.2.1.5","NACA-RM-L54F21"
"1.2.1.5.1","NACA-RM-L53D15a"
"1.2.1.5.1","NACA-RM-L53I21"
"1.2.1.5.1","NACA-RM-L53L18"
"1.2.1.5.2","NACA-RM-L53D15a"
"1.2.1.5.2","NACA-RM-A54I22"
"1.2.1.5.2","NACA-RM-L55L12"
"1.2.1.5.2","NACA-TN-4180 NACA-RM-L52L31"
"1.2.1.6","NACA-TR-1310 NACA-RM-L51D17"
"1.2.1.6","NACA-TN-4102"
"1.2.1.6","NACA-TN-4142"
"1.2.1.6","NACA-TR-1358 NACA-TN-3971"
"1.2.1.6","NACA-TN-4301"
"1.2.1.6","NACA-TM-1440.Translationfrom"
"1.2.1.6","NACA-TN-4345"
"1.2.1.6","NACA-TN-4370"
"1.2.1.6.1","NACA-TN-4108"
"1.2.1.6.1","NACA-TR-1349.i"
"1.2.1.6.1","NACA-TN-3856"
"1.2.1.6.2","NACAKMAbbCUl"
"1.2.1.6.2","NACA-RM-A56F12"
"1.2.1.6.2","NACA-TN-4282"
"1.2.1.7","NACA-TN-4039 NACA-RM-A54B08a"
"1.2.1.7","NACA-TN-4113"
"1.2.1.7","NACA-TN-4176"
"1.2.1.7","NACA-TN-4133"
"1.2.1.7","NACA-TN-4139"
"1.2.1.8","NACA-RM-L8K05"
"1.2.1.8","NACA-RM-L51I07"
"1.2.1.8","NACA-RM-L54I30"
"1.2.1.8","NACA-RM-H55A10"
"1.2.1.8","NACA-RM-A55J11"
"1.2.1.8","NACA-RM-L56E14"
"1.2.1.8","NACA-RM-H56G13"
"1.2.1.8","NACA-TN-4039 NACA-RM-A54B08a"
"1.2.1.8","NACA-TN-4113"
"1.2.1.8","NACA-TN-4069"
"1.2.1.8","NACA-TN-4133"
"1.2.1.8","NACA-TN-4204"
"1.2.1.9","NACA-RM-L52A02"
"1.2.1.9","NACA-TN-4155"
"1.2.2","NACA-RM-L52E26"
"1.2.2","NACA-RM-A53A30"
"1.2.2","NACA-RM-L54E05"
"1.2.2","NACA-RM-H55G07"
"1.2.2","NACA-TR-1310 NACA-RM-L51D17"
"1.2.2","NACA-RM-L57F07"
"1.2.2","NACA-TN-4045"
"1.2.2.1","NACA-RM-A52A31"
"1.2.2.1","NACA-RM-L52K28"
"1.2.2.1","NACA-RM-L53D15a"
"1.2.2.1","NACA-RM-L53L24a"
"1.2.2.1","NACA-RM-L53L17"
"1.2.2.1","NACA-RM-L54E25"
"1.2.2.1","NACA-RM-L54G12a"
"1.2.2.1","NACA-RM-L54L01"
"1.2.2.1","NACA-RM-L54L31b"
"1.2.2.1","NACA-RM-A55D11"
"1.2.2.1","NACA-RM-A55G19"
"1.2.2.1","NACA-RM-L55J20"
"1.2.2.1","NACA-RM-L56C16"
"1.2.2.1","NACA-TR-1296 NACA-TN-3528"
"1.2.2.1","NACA-TR-1318."
"1.2.2.1","NACA-TN-3717"
"1.2.2.1","NACA-TR-1321."
