"ocrSubjNumR","ocrRepNo"
"1.1.2.1","NACA-TN-2961"
"1.1.2.1","NACA-TN-2989"
"1.1.2.1","NACA-TN-3004"
"1.1.2.1","NACA-TN-3048"
"1.1.2.1","NACA-TN-3087"
"1.1.2.1","NACA-TN-3089"
"1.1.2.1","NACA-TN-3098"
"1.1.2.1","NACA-TM-1362.Trans.fromAnnalenderPhysik."
"1.1.2.1","NACA-TN-3176 NACA-RM-A53E29"
"1.1.2.2","NACA-RM-L7K12"
"1.1.2.2","NACA-RM-L8F23"
"1.1.2.2","NACA-RM-L8F17"
"1.1.2.2","NACA-RM-L8H06"
"1.1.2.2","NACA-RM-A9G20"
"1.1.2.2","NACA-RM-E51H06"
"1.1.2.2","NACA-TN-25b0"
"1.1.2.2","NACA-TR-1106 NACA-RM-L8A23 NACA-RM-L50E18"
"1.1.2.2","NACA-RM-E52A09"
"1.1.2.2","NACA-RM-L52C18"
"1.1.2.2","NACA-TN-2694"
"1.1.2.2","NACA-TN-3000"
"1.1.2.2","NACA-TN-2983"
"1.1.2.2","NACA-TN-3036"
"1.1.2.2","NACA-TN-3056"
"1.1.2.2","NACA-TN-3129"
"1.1.2.2","NACA-TN-3162"
"1.1.2.3","NACA-RM-L7J10"
"1.1.2.3","NACA-RM-A7I10"
"1.1.2.3","NACA-RM-L7K12"
"1.1.2.3","NACA-RM-A8E06"
"1.1.2.3","NACA-RM-A8E05"
"1.1.2.3","NACA-RM-L8F23"
"1.1.2.3","NACA-RM-L8JU"
"1.1.2.3","NACA-RM-L9B25b"
"1.1.2.3","NACA-RM-L9J11"
"1.1.2.3","NACA-RM-L50B01"
"1.1.2.3","NACA-RM-E50D27"
"1.1.2.3","NACA-RM-E50D10"
"1.1.2.3","NACA-RM-L50G19a"
"1.1.2.3","NACA-RM-A51I20"
"1.1.2.3","NACA-RM-LS1B31"
"1.1.2.3","NACA-TR-1094."
"1.1.2.3","NACA-TN-2500"
"1.1.2.3","NACA-TR-1102."
"1.1.2.3","NACA-TN-2515"
"1.1.2.3","NACA-RM-E52A09"
"1.1.2.3","NACA-RM-A52A14b"
"1.1.2.3","NACA-RM-L52E27"
"1.1.2.3","NACA-TR-1123."
"1.1.2.3","NACA-TN-2646 NACA-TN-2729"
"1.1.2.3","NACA-TR-1147.For-"
"1.1.2.3","merly-TN-2443 NACA-TN-2631"
"1.1.2.3","NACA-RM-L52J06"
"1.1.2.3","NACA-TN-2982"
"1.1.2.3","NACA-TN-2989"
"1.1.2.3","NACA-TN-2992"
"1.1.2.3","NACA-TN-3046"
"1.1.2.3","NACA-TN-3054"
"1.1.2.3","NACA-TN-3091"
"1.1.2.3","NACA-TN-3095"
"1.1.2.3","NACA-TN-3120"
"1.1.2.3","NACA-TN-3122"
"1.1.2.3","NACA-TN-3065"
"1.1.2.3","NACA-TN-3071"
"1.1.2.3","NACA-TN-3097^'"
"1.1.2.3","NACA-TN-3103"
"1.1.2.3","NACA-TN-3128"
"1.1.2.3","NACA-TM-1362.Trans.fromAnnalenderPhysik."
"1.1.2.3","NACA-TN-3072"
"1.1.2.3","NACA-TN-3173"
"1.1.2.3","NACA-TN-3183"
"1.1.3","NACA-RM-E50F02"
"1.1.3","NACA-TR-1124."
"1.1.3","NACA-TN-2722"
"1.1.3","NACA-TN-2995"
"1.1.3","NACA-TN-3015"
"1.1.3","NACA-TN-3038"
"1.1.3","NACA-TN-3094"
"1.1.3","NACA-TN-3140"
"1.1.3.1","NACA-RM-A52A14b"
"1.1.3.1","NACARcpt.1ilt NACA-TN-2635"
"1.1.3.1","NACA-TR-1132."
"1.1.3.1","NACA-TN-2844"
"1.1.3.1","NACA-TN-2976"
"1.1.3.1","NACA-TN-3005"
"1.1.3.1","NACA-TN-3020"
"1.1.3.1","NACA-TN-3028"
"1.1.3.1","NACA-TN-3048"
"1.1.3.1","NACA-RM-L53!l8a"
"1.1.3.1","NACA-TN-3054"
"1.1.3.1","NACA-TN-3056"
"1.1.3.1","NACA-TN-3058"
"1.1.3.1","NACA-TN-3122"
"1.1.3.1","NACA-TN-3133"
"1.1.3.1","NACA-TN-3157"
"1.1.3.1","NACA-TN-3065"
"1.1.3.1","NACA-TN-3098"
"1.1.3.1","NACA-TN-3103"
"1.1.3.1","NACA-TN-3141"
"1.1.3.1","NACA-TN-3146"
"1.1.3.1","NACA-TN-3165."
"1.1.3.1","RM-L52E29a"
"1.1.3.1","NACA-TN-3166."
"1.1.3.1","NACA-RM-L53B25"
"1.1.3.2","NACA-RM-E50I29a"
"1.1.3.2","NACA-RM-E51012"
"1.1.3.2","NACA-RM-LS1E11a"
"1.1.3.2","NACA-RM-L51H31"
"1.1.3.2","NACA-TR-1110 NACA-TN-2475"
"1.1.3.2","January1952.42p.diagrs..photos.NACA-RM-L51K09"
"1.1.3.2","NACA-RM-E52A09"
"1.1.3.2","NACA-RM-L52C20"
"1.1.3.2","NACA-TR-1113."
"1.1.3.2","NACA-TN-2606"
"1.1.3.2","NACA-TR-1132."
"1.1.3.2","NACA-TN-2844"
"1.1.3.2","NACA-TN-2954"
"1.1.3.2","Mlkrostructuraturbulentnogopotoka."
"1.1.3.2","NACA-TM-1350.Trans.fromPrlkladnaya"
"1.1.3.2","NACA-TN-2989"
"1.1.3.2","NACA-RM-E53F19"
"1.1.3.2","NACA-TN-3016"
"1.1.3.2","NACA-TN-3020"
"1.1.3.2","NACA-TN-3031"
"1.1.3.2","NACA-TN-3037"
"1.1.3.2","NACA-TN-3045"
"1.1.3.2","NACA-TN-3048"
"1.1.3.2","NACA-TN-3049"
"1.1.3.2","NACA-RM-L53I18a"
"1.1.3.2","NACA-RM-L53J07"
"1.1.3.2","NACA-TN-3054"
"1.1.3.2","NACA-TN-3056"
"1.1.3.2","NACA-TN-3089"
"1.1.3.2","NACA-TN-3066"
"1.1.3.2","NACA-TN-3116"
"1.1.3.2","NACA-TN-3122"
"1.1.3.2","NACA-TN-3123"
"1.1.3.2","NACA-TN-3124"
"1.1.3.2","NACA-TN-3133"
"1.1.3.2","NACA-TN-3065"
"1.1.3.2","NACA-TN-3098"
"1.1.3.2","NACA-TN-3097"
"1.1.3.2","NACA-TN-3100"
"1.1.3.2","NACA-TN-3165."
"1.1.3.2","RM-L52E29a"
"1.1.3.2","NACA-TN-3166."
"1.1.3.2","NACA-RM-L53B25"
"1.1.3.2","NACA-TN-3145"
"1.1.3.3","NACA-RM-E6L27a"
"1.1.3.3","NACA-RM-E8D13"
"1.1.3.3","NACA-RM-E53J08"
"1.1.4","NACA-RM-E50A06"
"1.1.4","NACAFiME50A05"
"1.1.4","NACA-TR-1123."
"1.1.4","NACA-TN-2646 NACA-TN-2729"
"1.1.4","NACA-RM-L53I18a"
"1.1.4","NACA-TN-3165."
"1.1.4","RM-L52E29a"
"1.1.4","NACA-TN-3166."
"1.1.4","NACA-RM-L53B25"
"1.1.4.1","NACA-RM-E51G10"
"1.1.4.1","NACA-RM-E52J3I"
"1.1.4.1","NACA-RM-E53E25"
"1.1.4.1","NACA-TN-3058"
"1.1.4.1","NACA-TN-3091"
"1.1.4.1","NACA-TN-3140"
"1.1.4.1","NACA-TN-3146"
"1.1.4.2","NACA-RM-E50F02"
"1.1.4.2","NACA-RM-E50F09"
"1.1.4.2","NACA-RM-E51F22"
"1.1.4.2","NACA-RM-E51G10"
"1.1.4.2","NACA-RM-LS1H31"
"1.1.4.2","NACA-RM-E52D21"
"1.1.4.2","NACARep1.nil NACA-TN-2635"
"1.1.4.2","NACA-TR-1118 NACA-TN-2733"
"1.1.4.2","NACA-RM-E53C27"
"1.1.4.2","NACA-RM-E53E04"
"1.1.4.2","NACA-RM-E53F02"
"1.1.4.2","NACA-TN-3005"
"1.1.4.2","NACA-TN-3010"
"1.1.4.2","NACA-TN-3028"
"1.1.4.2","NACA-TN-3045"
"1.1.4.2","NACAtlME53J07"
"1.1.4.2","NACA-TN-3103"
"1.1.4.2","NACA-TN-3104"
"1.1.4.2","NACA-TN-3141"
"1.1.4.3","NACA-RM-E7H27"
"1.1.4.3","NACA-RM-L7I24"
"1.1.4.3","NACA-RM-E8D13"
"1.1.4.3","NACA-RM-L9B17"
"1.1.4.3","NACA-RM-LS1H31"
"1.1.4.3","NACA-TN-3048"
"1.1.4.3","NACA-TN-3089"
"1.1.4.3","NACA-TN-3157"
"1.1.4.3","NACA-RM-E53J07"
"1.1.5",";rs..photos..2tabs.(NACA-TN-2995"
"1.1.5","NACA-TN-3177"
"1.2.1","NACA-TR-1107"
"1.2.1.1","NACA-RM-L7B20"
"1.2.1.1","NACA-RM-L50I29"
"1.2.1.1","NACA-TR-1077 NACA-TN-2403;"
"1.2.1.1","NACA-TN-2387"
"1.2.1.1","NACA-TR-1123."
"1.2.1.1","NACA-TN-2646 NACA-TN-2729"
"1.2.1.1","NACA-TN-3126 NACA-RM-A9K02b"
"1.2.1.1","NACA-TN-3183"
"1.2.1.2","NACA-RM-L8D23"
"1.2.1.2","NACA-RM-L9H08"
"1.2.1.2","NACA-RM-A51E15"
"1.2.1.2.1","NACA-RM-L9F10"
"1.2.1.2.1","NACA-RM-A9G20"
"1.2.1.2.1","NACA-RM-A50K28a"
"1.2.1.2.1","NACA-TN-2998"
"1.2.1.2.1","NACA-TN-3162"
"1.2.1.2.2","NACA-RM-L7D02"
"1.2.1.2.2","NACA-RM-A7J23."
"1.2.1.2.2","NACA-RM-L8D14"
"1.2.1.2.2","NACA-RM-L53C20"
"1.2.1.2.2","NACA-TN-2982"
"1.2.1.2.2","NACA-TN-3162"
"1.2.1.2.2","NACA-TN-3172 NACA-RM-A50D04"
"1.2.1.2.2","NACA-RM-A9G19"
"1.2.1.2.3","NACA-RM-A7J23."
"1.2.1.2.3","NACA-RM-A9G20"
"1.2.1.2.3","NACA-RM-A50K28a"
"1.2.1.2.3","NACA-RM-A53G09"
"1.2.1.2.3","NACA-TN-3172 NACA-RM-A50Da4"
"1.2.1.2.3","NACA-TN-3183"
"1.2.1.2.4","NACA-RM-A7D10"
"1.2.1.2.4","NACA-RM-L7I24"
"1.2.1.2.4","NACA-RM-A51E29"
"1.2.1.2.4","NACA-TN-3126 NACA-RM-A9K02b"
"1.2.1.2.5","NACA-RM-ASZDOlb"
"1.2.1.2.5","NACA-TN-2962"
"1.2.1.2.5","NACA-RM-L53C20"
"1.2.1.2.5","NACA-TN-2971"
"1.2.1.2.5","NACA-TN-3047"
"1.2.1.2.5","NACA-RM-E53J30"
"1.2.1.3","NACA-RM-L6J14"
"1.2.1.3","NACA-RM-L7B20"
"1.2.1.3","NACA-RM-L7E13"
"1.2.1.3","NACA-RM-L7C11"
"1.2.1.3","NACA-RM-L7E23"
"1.2.1.3","NACA-RM-A7J23."
"1.2.1.3","NACA-TR-1106 NACA-RM-L8A23 NACA-RM-L50E18"
"1.2.1.3","NACA-RM-L53C20"
"1.2.1.3","NACA-TN-3093"
"1.2.1.3","NACA-TN-3162"
"1.2.1.4","NACA-RM-L9J03"
"1.2.1.4.1","NACA-RM-A8A21"
"1.2.1.4.1","NACA-RM-L9H08"
"1.2.1.4.1","NACA-TN-3127"
"1.2.1.4.2","NACA-TN-3007"
"1.2.1.4.2","NACA-TN-3127"
"1.2.1.4.3","NACA-RM-L50H29"
"1.2.1.4.3","NACA-TN-3007"
"1.2.1.4.4","NACA-RM-L9A18"
"1.2.1.4.4","NACA-RM-L9F10"
"1.2.1.4.4","NACA-TN-3007"
"1.2.1.4.5","NACA-TN-3007"
"1.2.1.4.5","NACA-TN-3129"
"1.2.1.5.1","NACA-RM-A7I26"
"1.2.1.5.1","NACA-RM-A8A21"
"1.2.1.5.1","NACA-TN-3127"
"1.2.1.5.2","NACA-TN-3127"
"1.2.1.6","NACA-TN-3049"
"1.2.1.6.1","NACA-RM-A52D01b"
"1.2.1.6.1","NACA-TN-3031"
"1.2.1.6.1","NACA-TN-3093"
"1.2.1.6.2","NACA-RM-AS2D01b"
"1.2.1.6.2","NACA-TN-3093"
"1.2.1.6.2","NACA-TN-3094"
"1.2.1.6.2","NACA-TN-3062"
"1.2.1.7","NACA-TR-1108."
"1.2.1.7","NACA-TN-2465"
"1.2.1.7","NACA-RM-L53C20"
"1.2.1.7","NACA-TN-3007"
"1.2.1.8","NACA-RM-L7B20"
"1.2.1.8","NACA-RM-A7I26"
"1.2.1.8","NACA-RM-A7J23."
"1.2.1.8","NACA-RM-A8A21"
"1.2.1.8","NACA-RM-L8D23"
"1.2.1.8","NACA-RM-L8F17"
"1.2.1.8","NACA-RM-L8D14"
"1.2.1.8","NACA-RM-L9H08"
"1.2.1.8","NACA-RM-A9G19"
"1.2.1.8","NACA-RM-A9G20"
"1.2.1.8","NACA-TR-1077 NACA-TN-2403;"
"1.2.1.8","NACA-TN-2387"
"1.2.1.8","NACA-TN-25'.;0"
"1.2.1.8","NACA-RM-L52C18"
"1.2.1.8","NACA-TR-1123."
"1.2.1.8","NACA-TN-2646 NACA-TN-2729"
"1.2.1.8","NACA-RM-L53C20"
"1.2.1.8","NACA-TN-2998"
"1.2.1.8","NACA-RM-A53G09"
"1.2.1.8","NACA-TN-3036"
"1.2.1.8","NACA-TN-3087"
"1.2.1.8","NACA-TN-3127"
"1.2.1.8","NACA-TN-3129"
"1.2.1.8","NACA-TN-3162"
"1.2.1.8","NACA-TN-3172 NACA-RM-A50D04"
"1.2.1.9","NACA-TN-2962"
"1.2.1.9","NACA-RM-E53J30"
"1.2.2","NACA-RM-L6K08c"
"1.2.2","NACA-RM-L6J14"
"1.2.2","NACA-RM-A50A04a"
"1.2.2","NACA-TN-2959"
"1.2.2.1","NACA-RM-A8E06"
"1.2.2.1","NACA-RM-A8E05"
"1.2.2.1","NACA-RM-L8L29"
"1.2.2.1","NACA-RM-L50C02"
"1.2.2.1","NACA-RM-L50I29"
"1.2.2.1","NACA-RM-L50L13"
"1.2.2.1","NACA-RM-L51E29"
"1.2.2.1","NACA-TR-1077 NACA-TN-2403;"
"1.2.2.1","NACA-TN-2387"
"1.2.2.1","NACA-TR-1090 NACA-TN-2283"
"1.2.2.1","NACA-TR-1102."
"1.2.2.1","NACA-TN-2515"
"1.2.2.1","NACA-TR-1105 NACA-TN-2295"
"1.2.2.1","NACA-RM-L5IG30"
"1.2.2.1","NACA-TR-1119."
"1.2.2.1","NACA-TN-2700"
"1.2.2.1","NACA-TN-2955"
"1.2.2.1","NACA-RM-L53F12"
"1.2.2.1","NACA-TN-3046"
"1.2.2.1","NACA-TN-3120"
"1.2.2.1","Dasebeneproblemdesschlagendenflugels"
"1.2.2.1","NACA-TM-1364.Trans.fromZeitschrUtfvir"
"1.2.2.1","NACA-TN-3105"
"1.2.2.1","NACA-TN-3183"
"1.2.2.2","NACA-RM-A7I10"
"1.2.2.2","NACA-RM-L50L13"
"1.2.2.2.1","NACA-RM-L7C05"
"1.2.2.2.1","NACA-RM-L7I30"
"1.2.2.2.1","NACA-RM-A7I26"
"1.2.2.2.1","NACA-RM-A8D07"
"1.2.2.2.1","NACA-RM-L8D30"
"1.2.2.2.1","NACA-RM-L8L07a"
"1.2.2.2.1","NACA-RM-L8L29"
"1.2.2.2.1","NACA-RM-L9F10"
"1.2.2.2.1","NACA-RM-A50A10"
"1.2.2.2.1","NACA-RM-L50C02"
"1.2.2.2.1","NACA-RM-A50J24"
"1.2.2.2.1","NACA-RM-L51A26"
"1.2.2.2.1","NACA-RM-A51D18"
"1.2.2.2.1","NACA-TR-1109."
"1.2.2.2.1","NACA-TN-2611"
"1.2.2.2.1","NACA-RM-L51J05"
"1.2.2.2.1","NACA-RM-A52D22"
"1.2.2.2.1","NACA-RM-L52H19"
"1.2.2.2.2","NACA-RM-L6K08C"
"1.2.2.2.2","NACA-RM-L6J16"
"1.2.2.2.2","NACA-RM-L6JDg"
"1.2.2.2.2","NACA-RM-L7C05"
"1.2.2.2.2","NACA-RM-A8E06"
"1.2.2.2.2","NACA-RM-L8L29"
"1.2.2.2.2","NACA-RM-L9H23"
"1.2.2.2.2","NACA-RM-L9J07"
"1.2.2.2.2","NACA-RM-L50A04"
"1.2.2.2.2","NACA-RM-L50C02"
"1.2.2.2.2","NACA-RM-L50C15a"
"1.2.2.2.2","NACA-RM-L50F20"
"1.2.2.2.2","NACA-RM-L50F16."
"1.2.2.2.2","NACA-RM-A51G31a"
"1.2.2.2.2","NACA-RM-L51H13"
"1.2.2.2.2","NACA-TR-1091."
"1.2.2.2.2","NACA-TN-2347 NACA-TN-2348"
"1.2.2.2.2","NACARept.1105 NACA-TN-2295"
"1.2.2.2.2","NACA-RM-L51J23"
"1.2.2.2.2","NACA-RM-L51J04"
"1.2.2.2.2","NACA-RM-L52C11"
"1.2.2.2.2","NACA-RM-L52J03a"
"1.2.2.2.2","NACA-TR-1130 NACA-TN-2657"
"1.2.2.2.2","NACA-TN-3008."
"1.2.2.2.2","ofFmatricestobeusedwith-TN-3014arepublished"
"1.2.2.2.2","NACA-TN-3035"
"1.2.2.2.2","NACA-TN-3046"
"1.2.2.2.2","NACA-TN-3120"
"1.2.2.2.2","NACA-TN-3131"
"1.2.2.2.2","NACA-TN-3079"
"1.2.2.2.2","NACA-TN-3076"
"1.2.2.2.3","NACA-RM-L6K08C"
"1.2.2.2.3","NACA-RM-L6J01a"
"1.2.2.2.3","NACA-RM-L6J16"
"1.2.2.2.3","NACA-RM-L6L26"
"1.2.2.2.3","NACA-RM-L6JD9"
"1.2.2.2.3","NACA-RM-L7C05"
"1.2.2.2.3","NACA-RM-L7D14"
"1.2.2.2.3","NACA-RM-L6L27"
"1.2.2.2.3","NACA-RM-L7D02"
"1.2.2.2.3","NACA-RM-L7D22"
"1.2.2.2.3","NACA-RM-L7E13"
"1.2.2.2.3","NACA-RM-L7B19"
"1.2.2.2.3","NACA-RM-L7C11"
"1.2.2.2.3","NACA-RM-L7F13"
"1.2.2.2.3","NACA-RM-L7F19"
"1.2.2.2.3","NACA-RM-L7E23"
"1.2.2.2.3","NACA-RM-L7I30"
"1.2.2.2.3","NACA-RM-L7J10"
"1.2.2.2.3","NACA-RM-L7I15"
"1.2.2.2.3","NACA-RM-L7F04a"
"1.2.2.2.3","NACA-RM-A7J22"
"1.2.2.2.3","NACA-RM-L8C12"
"1.2.2.2.3","NACA-RM-A8E05"
"1.2.2.2.3","NACA-RM-L8CU"
"1.2.2.2.3","NACA-RM-L7I24"
"1.2.2.2.3","NACA-RM-L8F29"
"1.2.2.2.3","NACA-RM-A8H12"
"1.2.2.2.3","NACA-RM-L8G05"
"1.2.2.2.3","NACA-RM-A8D20"
"1.2.2.2.3","NACA-RM-L8H12"
"1.2.2.2.3","NACA-RM-L8I03"
"1.2.2.2.3","NACA-RM-L8H20"
"1.2.2.2.3","NACA-RM-L8H25"
"1.2.2.2.3","NACA-RM-L8G22"
"1.2.2.2.3","NACA-RM-L8K12"
"1.2.2.2.3","NACA-RM-L8L29"
"1.2.2.2.3","NACA-RM-L9B25a"
"1.2.2.2.3","NACA-RM-L9B18"
"1.2.2.2.3","NACA-RM-L9F24"
"1.2.2.2.3","NACA-RM-L9J07"
"1.2.2.2.3","NACA-RM-L9H18"
"1.2.2.2.3","NACA-RM-L9H18a"
"1.2.2.2.3","NACA-RM-A50A04a"
"1.2.2.2.3","NACA-RM-A9L27"
"1.2.2.2.3","NACA-RM-A50A10"
"1.2.2.2.3","NACA-RM-A9K01"
"1.2.2.2.3","NACA-RM-L50A04"
"1.2.2.2.3","NACA-RM-L9J21a"
"1.2.2.2.3","NACA-RM-L50C02"
"1.2.2.2.3","NACA-RM-L50E02"
"1.2.2.2.3","NACA-RM-L50A04a"
"1.2.2.2.3","NACA-RM-L50D14"
"1.2.2.2.3","NACA-RM-L50A23a"
"1.2.2.2.3","NACA-RM-A50EO9"
"1.2.2.2.3","NACA-RM-L50F16a"
"1.2.2.2.3","NACA-RM-L50F20"
"1.2.2.2.3","NACA-RM-L50H29"
"1.2.2.2.3","NACA-RM-L50FI6."
"1.2.2.2.3","NACA-RM-A50H23"
"1.2.2.2.3","NACA-RM-A50H17"
"1.2.2.2.3","NACA-RM-A50J24"
"1.2.2.2.3","NACA-RM-A50K28a"
"1.2.2.2.3","NACA-RM-L51C20"
"1.2.2.2.3","NACA-RM-A51D02"
"1.2.2.2.3","NACA-RM-L51D20a"
"1.2.2.2.3","NACA-RM-A51D18"
"1.2.2.2.3","NACA-RM-A51E15"
"1.2.2.2.3","NACA-RM-L51D20"
"1.2.2.2.3","NACA-RM-L51E31"
"1.2.2.2.3","NACA-RM-L51E29"
"1.2.2.2.3","NACA-RM-L51E24"
"1.2.2.2.3","NACA-RM-A51G31"
"1.2.2.2.3","NACA-RM-A51G31a"
"1.2.2.2.3","NACA-RM-L51F22"
"1.2.2.2.3","NACA-RM-L51H13"
"1.2.2.2.3","NACA-RM-L51H17"
"1.2.2.2.3","NACA-RM-L51F14"
"1.2.2.2.3","NACA-RM-L51I10"
"1.2.2.2.3","NACA-RM-L51H09a"
"1.2.2.2.3","NACA-RM-L51H15"
"1.2.2.2.3","NACA-TR-1077 NACA-TN-2403;"
"1.2.2.2.3","NACA-TN-2387"
"1.2.2.2.3","NACA-TR-1091."
"1.2.2.2.3","NACA-TN-2347 NACA-TN-2348"
"1.2.2.2.3","NACA-TR-1096 NACA-TN-2381;"
"1.2.2.2.3","NACA-TN-2382"
"1.2.2.2.3","NACA-TR-1099."
"1.2.2.2.3","NACA-TN-2457"
"1.2.2.2.3","NACA-RM-L51G30"
"1.2.2.2.3","NACA-RM-L51J05"
"1.2.2.2.3","NACA-RM-L51J26"
"1.2.2.2.3","NACA-RM-L51K26"
"1.2.2.2.3","NACA-RM-L51J04"
"1.2.2.2.3","NACA-RM-A52A14a"
"1.2.2.2.3","NACA-RM-L51L12"
"1.2.2.2.3","NACA-RM-A52B19"
"1.2.2.2.3","NACA-RM-L52C11"
"1.2.2.2.3","NACA-RM-L52C20"
"1.2.2.2.3","NACA-RM-A52D22"
"1.2.2.2.3","NACA-RM-L52H19"
"1.2.2.2.3","NACA-RM-L52J03a"
"1.2.2.2.3","NACA-RM-L52K26"
"1.2.2.2.3","NACA-TN-2959"
"1.2.2.2.3","NACA-RM-L53A30"
"1.2.2.2.3","NACA-TN-3008."
"1.2.2.2.3","NACA-TN-3009"
"1.2.2.2.3","NACA-RM-L53F12"
"1.2.2.2.3","NACA-TN-3035"
"1.2.2.2.3","NACA-TN-3046"
"1.2.2.2.3","NACA-RM-L53J07"
"1.2.2.2.3","NACA-TN-3030"
"1.2.2.2.3","NACA-TN-3120"
"1.2.2.2.3","NACA-TN-3063"
"1.2.2.2.3","J4ACA-TN-3175.For-"
"1.2.2.2.3","merlyRM-A52J08"
"1.2.2.2.4","NACA-RM-A8E06"
"1.2.2.2.4","NACA-RM-A50A10"
"1.2.2.2.4","NACA-RM-L50F1G."
"1.2.2.2.4","NACA-RM-AS0J24"
"1.2.2.2.4","NACA-RM-L51C20"
"1.2.2.2.4","NACA-RM-A51D18"
"1.2.2.2.4","NACA-RM-L51H09a"
"1.2.2.2.4","NACA-RM-A52D22"
"1.2.2.2.4","ofFmatricestobeusedwith-TN-3014arepublished"
"1.2.2.2.4","NACA-TN-3046"
"1.2.2.2.4","NACA-TN-3030"
"1.2.2.2.4","NACA-TN-3120"
"1.2.2.2.5","NACA-RM-L7I24"
"1.2.2.2.5","NACA-RM-A51E29"
"1.2.2.2.5","NACA-TN-3126 NACA-RM-A9K02b"
"1.2.2.2.6","NACA-RM-A8D07"
"1.2.2.2.6","NACA-RM-L8H25"
"1.2.2.2.6","NACA-RM-A8L20"
"1.2.2.2.6","NACA-RM-L«E02"
"1.2.2.2.6","NACA-RM-L9H18a"
"1.2.2.2.6","NACA-RM-L50A04a"
"1.2.2.2.6","NACA-RM-L50F20"
"1.2.2.2.6","NACA-RM-L51H13"
"1.2.2.2.6","NACA-RM-L51J04"
"1.2.2.2.6","NACA-RM-L52C11"
"1.2.2.2.6","NACA-RM-A52D22"
"1.2.2.2.6","NACA-RM-L52J03a"
"1.2.2.2.6","NACA-TN-2980"
"1.2.2.2.7","NACA-RM-L7C11"
"1.2.2.2.7","NACA-TN-3035"
"1.2.2.3","NACA-RM-L8K19"
"1.2.2.3","NACA-RM-L50K07"
"1.2.2.3","NACA-RM-A51D18"
"1.2.2.3","NACAKept.1090 NACA-TN-2283"
"1.2.2.3","NACA-TN-2980"
"1.2.2.3.1","NACA-RM-L7D14"
"1.2.2.3.1","NACA-RM-L6L27"
"1.2.2.3.1","NACA-RM-L7E13"
"1.2.2.3.1","NACA-RM-L7E23"
"1.2.2.3.1","NACA-RM-L7I30"
"1.2.2.3.1","NACA-RM-L7J03"
"1.2.2.3.1","NACA-RM-L7F04a"
"1.2.2.3.1","NACA-RM-L8F29"
"1.2.2.3.1","NACA-RM-L8C15"
"1.2.2.3.1","NACA-RM-A8E21"
"1.2.2.3.1","NACA-RM-L8F16"
"1.2.2.3.1","NACA-RM-L8G05"
"1.2.2.3.1","NACA-RM-L8D06"
"1.2.2.3.1","NACA-RM-A8F15"
"1.2.2.3.1","NACA-RM-L8H12"
"1.2.2.3.1","NACA-RM-L8I03"
"1.2.2.3.1","NACA-RM-t8D30"
"1.2.2.3.1","NACA-RM-L8H20"
"1.2.2.3.1","NACA-RM-L8H25"
"1.2.2.3.1","NACA-RM-L8K19"
"1.2.2.3.1","NACA-RM-L8K12"
"1.2.2.3.1","NACA-RM-L9A18"
"1.2.2.3.1","NACA-RM-L9A07"
