"ocrSubjNumR","ocrRepNo"
"1.1.2.2","NACA-TN-3213"
"1.1.2.2","NACA-TN-3306"
"1.1.2.2","NACA-TN-3424"
"1.1.2.3","NACA-RM-L8A05"
"1.1.2.3","NACA-RM-L8K01"
"1.1.2.3","NACA-RM-E8K26"
"1.1.2.3","NACA-RM-L8L07"
"1.1.2.3","NACA-RM-L9C11"
"1.1.2.3","NACA-RM-L9F29"
"1.1.2.3","NACA-RM-E9I22a"
"1.1.2.3","NACA-RM-L9J27"
"1.1.2.3","NACA-RM-L9J05"
"1.1.2.3","NACA-RM-L9L15"
"1.1.2.3","NACA-RM-L50A03a"
"1.1.2.3","NACA-RM-L9L28a"
"1.1.2.3","NACA-RM-L9L16"
"1.1.2.3","NACA-RM-E50D05"
"1.1.2.3","NACA-RM-E50H10"
"1.1.2.3","NACA-RM-L50G14a"
"1.1.2.3","NACA-RM-L50J18"
"1.1.2.3","NACA-RM-E50K14"
"1.1.2.3","NACA-RM-E51F18"
"1.1.2.3","NACA-RM-L9C01"
"1.1.2.3","NACA-RM-L51E09"
"1.1.2.3","NACA-RM-A51K27"
"1.1.2.3","NACA-RM-E51K26"
"1.1.2.3","NACA-RM-A52B13"
"1.1.2.3","NACA-RM-L52A14"
"1.1.2.3","NACA-RM-L52B26"
"1.1.2.3","NACA-RM-A52D24"
"1.1.2.3","NACA-RM-L52D21"
"1.1.2.3","NACA-RM-L52K21"
"1.1.2.3","NACA-RM-L52I19a"
"1.1.2.3","NACA-TR-1135"
"1.1.2.3","NACA-TN-1428"
"1.1.2.3","NACA-TR-1143"
"1.1.2.3","NACA-TN-2641"
"1.1.2.3","NACARM-10RESEARCHMODEL"
"1.1.2.3","NACA-TR-1160"
"1.1.2.3","NACA-TN-2944"
"1.1.2.3","NACA-TR-1164"
"1.1.2.3","NACA-TN-2864"
"1.1.2.3","NACA-TR-1168"
"1.1.2.3","NACA-TN-2871"
"1.1.2.3","NACA-TN-2909"
"1.1.2.3","NACA-TN-2989"
"1.1.2.3","NACA-TN-3171"
"1.1.2.3","NACA-TN-3193"
"1.1.2.3","NACA-TN-3222"
"1.1.2.3","NACA-TN-3196"
"1.1.2.3","NACA-TN-3255"
"1.1.2.3","NACA-TN-3223"
"1.1.2.3","NACA-TN-3258"
"1.1.2.3","NACA-TN-3284"
"1.1.2.3","NACA-TN-3287"
"1.1.2.3","NACA-TN-3300"
"1.1.2.3","NACA-TN-3303"
"1.1.2.3","NACA-TN-3302"
"1.1.2.3","NACA-TN-3342"
"1.1.2.3","NACA-RM-A53L18"
"1.1.2.3","NACA-TM-1381"
"1.1.2.3","NACA-TN-3219"
"1.1.2.3","NACA-TN-3312"
"1.1.2.3","NACA-RM-L8J11"
"1.1.2.3","NACA-TN-3345"
"1.1.2.3","NACA-TN-3240"
"1.1.2.3","NACA-TN-3267"
"1.1.2.3","NACA-TN-3329"
"1.1.2.3","NACA-TM-1354"
"1.1.2.3","NACA-TN-3322"
"1.1.2.3","NACA-TN-3369"
"1.1.2.3","NACA-TN-3389"
"1.1.2.3","NACA-TN-3373"
"1.1.2.3","NACA-TN-3374"
"1.1.2.3","NACA-TN-3391"
"1.1.2.3","NACA-TN-3393"
"1.1.2.3","NACA-RM-A52E20"
"1.1.2.3","NACA-TN-3349"
"1.1.2.3","NACA-TN-3418"
"1.1.2.3","NACA-TN-3454"
"1.1.3","NACA-RM-L9H29a"
"1.1.3","NACA-RM-L9J05"
"1.1.3","NACA-RM-A50L12"
"1.1.3","NACA-RM-A51C14"
"1.1.3","NACA-RM-A51J25a"
"1.1.3","NACA-RM-L52G24"
"1.1.3","NACA-TR-1121"
"1.1.3","NACA-TN-2567"
"1.1.3","NACA-TR-1163"
"1.1.3","NACA-TN-2947"
"1.1.3","NACA-RM-E52F19"
"1.1.3","NACA-TN-3256"
"1.1.3","NACA-TN-3219"
"1.1.3","NACA-TN-3260"
"1.1.3","NACA-TN-3268"
"1.1.3","NACA-TN-3344"
"1.1.3","NACA-TN-3388"
"1.1.3","NACA-TN-3375"
"1.1.3","NACA-TN-3393"
"1.1.3","NACA-RM-A52E20"
"1.1.3.1","NACA-RM-L9L16"
"1.1.3.1","NACA-RM-L50J18"
"1.1.3.1","NACA-RM-L52A14"
"1.1.3.1","NACA-RM-L52C24"
"1.1.3.1","NACA-RM-L52H21"
"1.1.3.1","NACA-RM-L52I19a"
"1.1.3.1","NACARM-10RESEARCHMODEL"
"1.1.3.1","NACA-TR-1160"
"1.1.3.1","NACA-TN-2944"
"1.1.3.1","NACA-TM-1375"
"1.1.3.1","NACA-TN-3193"
"1.1.3.1","NACA-TN-3230"
"1.1.3.1","NACA-TN-3208"
"1.1.3.1","NACA-TN-3151"
"1.1.3.1","NACA-TN-3342"
"1.1.3.1","NACA-RM-A53L18"
"1.1.3.1","NACA-TN-3267"
"1.1.3.1","NACA-TN-3344"
"1.1.3.1","NACA-TN-3331"
"1.1.3.1","NACA-TN-3325"
"1.1.3.1","NACA-TN-3401"
"1.1.3.1","NACA-TN-3404"
"1.1.3.1","NACA-TM-1371"
"1.1.3.1","NACA-TN-3326"
"1.1.3.1","NACA-TM-1379"
"1.1.3.1","NACA-TN-3296"
"1.1.3.2","NACA-RM-L50A03a"
"1.1.3.2","NACA-RM-L50B02a"
"1.1.3.2","NACA-RM-L50J18"
"1.1.3.2","NACA-RM-L50L04"
"1.1.3.2","NACA-RM-L51B12"
"1.1.3.2","NACA-RM-L51E25a"
"1.1.3.2","NACA-RM-L51G09"
"1.1.3.2","NACA-RM-L52A14"
"1.1.3.2","NACA-RM-L52C24"
"1.1.3.2","NACA-RM-L52H04"
"1.1.3.2","NACA-RM-L52H21"
"1.1.3.2","NACA-RM-L52I19a"
"1.1.3.2","NACA-TR-1142"
"1.1.3.2","NACA-TN-2710"
"1.1.3.2","NACA-RM-L52K28a"
"1.1.3.2","NACARM-10RESEARCHMODEL"
"1.1.3.2","NACA-TR-1160"
"1.1.3.2","NACA-TN-2944"
"1.1.3.2","NACA-TR-1161"
"1.1.3.2","NACA-TN-2854"
"1.1.3.2","NACA-TR-1164"
"1.1.3.2","NACA-TN-2864"
"1.1.3.2","NACA-TR-1165"
"1.1.3.2","NACA-TN-2879"
"1.1.3.2","NACA-TR-1168"
"1.1.3.2","NACA-TN-2871"
"1.1.3.2","NACA-TN-2909"
"1.1.3.2","NACA-TN-2989"
"1.1.3.2","NACA-RM-54D19"
"1.1.3.2","NACA-TN-3193"
"1.1.3.2","NACA-TN-3222"
"1.1.3.2","NACA-TN-3230"
"1.1.3.2","NACA-TN-3168"
"1.1.3.2","NACA-TN-3169"
"1.1.3.2","NACA-TN-3178"
"1.1.3.2","NACA-TN-3208"
"1.1.3.2","NACA-TN-3255"
"1.1.3.2","NACA-TN-3284"
"1.1.3.2","NACA-TN-3287"
"1.1.3.2","NACA-TN-3303"
"1.1.3.2","NACA-TN-3342"
"1.1.3.2","NACA-RM-A53L18"
"1.1.3.2","NACA-TN-3267"
"1.1.3.2","NACA-TN-3341"
"1.1.3.2","NACA-TN-3264"
"1.1.3.2","NACA-TN-3266"
"1.1.3.2","NACA-TM-1370"
"1.1.3.2","NACA-TN-3339"
"1.1.3.2","NACA-TN-3374"
"1.1.3.2","NACA-TN-3391"
"1.1.3.2","NACA-TN-3383"
"1.1.3.2","NACA-TN-3406"
"1.1.3.2","NACA-TM-1379"
"1.1.3.2","NACA-TN-3451"
"1.1.3.2","NACA-TN-3453"
"1.1.3.2","NACA-TN-3454"
"1.1.3.3","NACA-RM-E51F18"
"1.1.3.3","NACA-RM-L52I19a"
"1.1.3.3","NACA-TN-3187"
"1.1.3.3","NACA-TN-3262"
"1.1.3.3","NACA-TN-3327"
"1.1.3.3","NACA-TN-3385"
"1.1.4","NACA-TN-3150"
"1.1.4","NACA-TN-3256"
"1.1.4","NACA-TN-3152"
"1.1.4","NACA-TN-3344"
"1.1.4","NACA-TN-3408"
"1.1.4","NACA-TN-3270"
"1.1.4.1","NACA-TN-3193"
"1.1.4.1","NACA-TN-3222"
"1.1.4.1","NACA-TN-3230"
"1.1.4.1","NACA-TN-3287"
"1.1.4.1","NACA-TN-3344"
"1.1.4.1","NACA-TN-3396"
"1.1.4.2","NACA-RM-E50H29"
"1.1.4.2","NACA-RM-E50I08"
"1.1.4.2","NACA-RM-L51A18"
"1.1.4.2","NACA-RM-L50J17"
"1.1.4.2","NACA-RM-A51J25a"
"1.1.4.2","NACA-RM-E52E16"
"1.1.4.2","NACA-RM-L52H04"
"1.1.4.2","NACA-TR-1182"
"1.1.4.2","NACA-TN-3010"
"1.1.4.2","NACA-TN-3222"
"1.1.4.2","NACA-TN-3208"
"1.1.4.2","NACA-TN-3256"
"1.1.4.2","NACA-TN-3284"
"1.1.4.2","NACA-RM-E54G22a"
"1.1.4.2","NACA-TN-3151"
"1.1.4.2","NACA-TN-3287"
"1.1.4.2","NACA-TN-3303"
"1.1.4.2","NACA-TN-3268"
"1.1.4.2","NACA-TN-3341"
"1.1.4.2","NACA-TN-3344"
"1.1.4.2","NACA-TN-3325"
"1.1.4.2","NACA-TN-3396"
"1.1.4.2","NACA-TN-3374"
"1.1.4.2","NACA-TN-3375"
"1.1.4.2","NACA-TN-3391"
"1.1.4.2","NACA-TN-3404"
"1.1.4.2","NACA-TN-3326"
"1.1.4.2","NACA-TN-3447"
"1.1.4.2","NACA-TN-3296"
"1.1.4.3","NACA-RM-L51E25a"
"1.1.4.3","NACA-RM-E51K26"
"1.1.4.3","NACA-RM-LS2A18"
"1.1.4.3","NACA-TR-1142"
"1.1.4.3","NACA-TN-2710"
"1.1.4.3","NACA-RM-54D19"
"1.1.4.3","NACA-TN-3208"
"1.1.4.3","NACA-RM-E54F11"
"1.1.4.3","NACA-TM-1374"
"1.1.4.3","NACA-TN-33"
"1.1.4.3","NACA-TN-3375"
"1.1.4.3","NACA-TN-3407"
"1.1.4.3","NACA-TN-3219"
"1.2.1","NACA-RM-L51D24a"
"1.2.1","NACA-RM-L52G24"
"1.2.1.1","NACA-RM-A6G24"
"1.2.1.1","NACA-RM-L8F24"
"1.2.1.1","NACA-RM-L9J05"
"1.2.1.1","NACA-RM-L50J18"
"1.2.1.1","NACA-TR-1153"
"1.2.1.1","NACA-TN-2726"
"1.2.1.1","NACA-TN-3221"
"1.2.1.1","NACA-TN-3225"
"1.2.1.1","NACA-TN-3306"
"1.2.1.1","NACA-TN-3343"
"1.2.1.1","NACA-TN-3311"
"1.2.1.1","NACA-TN-3386"
"1.2.1.1","NACA-TM-1340"
"1.2.1.1","NACA-TN-3390"
"1.2.1.2","NACA-RM-L9C18"
"1.2.1.2","NACA-RM-L51F06"
"1.2.1.2","NACA-TN-3244"
"1.2.1.2","NACA-TN-3306"
"1.2.1.2.1","NACA-RM-L51D24a"
"1.2.1.2.1","NACA-RM-L52D08a"
"1.2.1.2.1","NACA-RM-L52G22"
"1.2.1.2.1","NACA-RM-L52G31a"
"1.2.1.2.1","NACA-TN-3317"
"1.2.1.2.2","NACA-RM-L6K21"
"1.2.1.2.2","NACA-RM-A6G24"
"1.2.1.2.2","NACA-RM-L7E08"
"1.2.1.2.2","NACA-RM-L8F24"
"1.2.1.2.2","NACA-RM-L50D05"
"1.2.1.2.2","NACA-RM-L50F01"
"1.2.1.2.2","NACA-RM-L50E26"
"1.2.1.2.2","NACA-RM-L50J18"
"1.2.1.2.2","NACA-RM-L51I12"
"1.2.1.2.2","NACA-RM-L52B18"
"1.2.1.2.2","NACA-RM-L52G31a"
"1.2.1.2.2","NACA-TN-3241"
"1.2.1.2.2","NACA-TM-1354"
"1.2.1.2.3","NACA-RM-L50F01"
"1.2.1.2.3","NACA-RM-A50J09"
"1.2.1.2.3","NACA-RM-L51D24a"
"1.2.1.2.3","NACA-RM-A52D17"
"1.2.1.2.3","NACA-RM-L52G31a"
"1.2.1.2.3","NACA-TN-3174"
"1.2.1.2.3","NACA-TN-3498"
"1.2.1.2.3","NACA-TN-3424"
"1.2.1.2.4","NACA-RM-L50K20"
"1.2.1.2.5","NACA-RM-L50J02"
"1.2.1.2.5","NACA-RM-L50J18"
"1.2.1.2.5","NACA-RM-L52I02"
"1.2.1.2.5","NACA-TR-1159"
"1.2.1.2.5","NACA-TN-2971"
"1.2.1.2.5","NACA-TN-3155"
"1.2.1.2.5","NACA-TN-3241"
"1.2.1.2.5","NACA-TN-3361"
"1.2.1.2.5","NACA-TN-3338"
"1.2.1.3","NACA-RM-L6I11"
"1.2.1.3","NACA-RM-L6K21"
"1.2.1.3","NACA-RM-L6L30"
"1.2.1.3","NACA-RM-L6L09"
"1.2.1.3","NACA-RM-A6G24"
"1.2.1.3","NACA-RM-L7E08"
"1.2.1.3","NACA-RM-A9H11"
"1.2.1.3","NACA-RM-L50E19a"
"1.2.1.3","NACA-RM-L50F26"
"1.2.1.3","NACA-RM-A50J09"
"1.2.1.3","NACA-RM-L51D24a"
"1.2.1.3","NACA-RM-L52G22"
"1.2.1.3","NACA-RM-L53G23"
"1.2.1.3","NACA-TN-3221"
"1.2.1.3","NACA-TN-3237"
"1.2.1.3","NACA-TN-3285"
"1.2.1.3","NACA-TN-3361"
"1.2.1.3","NACA-TN-3420"
"1.2.1.4","NACA-RM-L8A28e"
"1.2.1.4","NACA-RM-A50L12"
"1.2.1.4","NACA-RM-E51K26"
"1.2.1.4","NACA-RM-L52G24"
"1.2.1.4","NACA-RM-L53G23"
"1.2.1.4","NACA-TN-3220"
"1.2.1.4","NACA-TN-3285"
"1.2.1.4.1","NACA-RM-L6K22"
"1.2.1.4.1","NACA-RM-L7H04"
"1.2.1.4.1","NACA-RM-L50H17a"
"1.2.1.4.1","NACA-TN-3174"
"1.2.1.4.1","NACA-TM-1340"
"1.2.1.4.1","NACA-TN-3498"
"1.2.1.4.2","NACA-TN-3285"
"1.2.1.4.4","NACA-TR-1146"
"1.2.1.4.4","NACA-RM-L6K22;RML7H04;RML50H17a"
"1.2.1.4.4","NACA-RM-L53G23"
"1.2.1.5.1","NACA-RM-L8D21"
"1.2.1.5.1","NACA-RM-L50J18"
"1.2.1.5.1","NACA-TN-3174"
"1.2.1.5.1","NACA-TN-3498"
"1.2.1.5.2","NACA-RM-L8D21"
"1.2.1.6","NACA-RM-L9J05"
"1.2.1.6","NACA-RM-L9L16"
"1.2.1.6","NACA-RM-L50J02"
"1.2.1.6","NACA-RM-L52G24"
"1.2.1.6","NACA-TN-3264"
"1.2.1.6","NACA-TN-3339"
"1.2.1.6.1","NACA-RM-A50C13"
"1.2.1.6.1","NACA-RM-L50J18"
"1.2.1.6.1","NACA-RM-A50L12"
"1.2.1.6.1","NACA-TN-3285"
"1.2.1.6.2","NACA-RM-L50B02a"
"1.2.1.6.2","NACA-RM-L50K20"
"1.2.1.6.2","NACA-RM-A50L12"
"1.2.1.6.2","NACA-TN-3285"
"1.2.1.6.2","NACA-TN-3388"
"1.2.1.6.2","NACA-TN-3498"
"1.2.1.6.2","NACA-TN-3454"
"1.2.1.7","NACA-RM-L9J05"
"1.2.1.7","NACA-RM-L51F06"
"1.2.1.7","NACA-RM-L52I02"
"1.2.1.7","NACA-TR-1146"
"1.2.1.7","NACA-TN-3221"
"1.2.1.7","NACA-TN-3241"
"1.2.1.7","NACA-TN-3244"
"1.2.1.7","NACA-TN-3361"
"1.2.1.7","NACA-TN-3420"
"1.2.1.7","NACA-RM-A6G24"
"1.2.1.8","NACA-RM-L8F24"
"1.2.1.8","NACA-RM-L8D21"
"1.2.1.8","NACA-RM-E8K26"
"1.2.1.8","NACA-RM-L9C18"
"1.2.1.8","NACA-RM-E9I22a"
"1.2.1.8","NACA-RM-L9L16"
"1.2.1.8","NACA-RM-L5OB02a"
"1.2.1.8","NACA-RM-L50J02"
"1.2.1.8","NACA-RM-A50J09"
"1.2.1.8","NACA-RM-L50J18"
"1.2.1.8","NACA-RM-L50K20"
"1.2.1.8","NACA-RM-L51D24a"
"1.2.1.8","NACA-RM-A51E14"
"1.2.1.8","NACA-RM-L51F06"
"1.2.1.8","NACA-RM-L52G22"
"1.2.1.8","NACA-RM-L52G3la"
"1.2.1.8","NACA-RM-L52I02"
"1.2.1.8","NACA-RM-L52J31"
"1.2.1.8","NACA-RM-L53G23"
"1.2.1.8","NACA-TN-3225"
"1.2.1.8","NACA-TN-3241"
"1.2.1.8","NACA-TN-3244"
"1.2.1.8","NACA-TN-3306"
"1.2.1.8","NACA-TN-3390"
"1.2.1.8","NACA-TN-3424"
"1.2.1.8","NACA-RM-L9L28a"
"1.2.1.8","NACA-RM-L50B02a"
"1.2.1.8","NACA-RM-A50J09"
"1.2.1.8","NACA-RM-A51G10"
"1.2.1.8","NACA-RM-A52J17"
"1.2.1.8","NACA-TN-3221"
"1.2.2","NACA-RM-A7J05"
"1.2.2","NACA-RM-L50F30a"
"1.2.2","NACA-RM-L50L07"
"1.2.2","NACA-RM-A51J11"
"1.2.2","NACA-RM-L52I08"
"1.2.2.1","NACA-RM-L7G02"
"1.2.2.1","NACA-RM-A8C22"
"1.2.2.1","NACA-RM-A8F22"
"1.2.2.1","NACA-RM-L8L07"
"1.2.2.1","NACA-RM-L50F30a"
"1.2.2.1","NACA-RM-L50G14"
"1.2.2.1","NACA-RM-L51F08"
"1.2.2.1","NACA-RM-L51G20"
"1.2.2.1","NACA-RM-A51L17b"
"1.2.2.1","NACA-RM-L52I22"
"1.2.2.1","NACA-TR-1143"
"1.2.2.1","NACA-TN-2641"
"1.2.2.1","NACA-TR-1153"
"1.2.2.1","NACA-TN-2726"
"1.2.2.1","NACA-RM-A53G31"
"1.2.2.1","NACA-TR-1167"
"1.2.2.1","NACA-TN-2937"
"1.2.2.1","NACA-TR-1185"
"1.2.2.1","NACA-TN-2900"
"1.2.2.1","NACA-TN-3196"
"1.2.2.1","NACA-TN-3224"
"1.2.2.1","NACA-TM-1381"
"1.2.2.1","NACA-TN-3286"
"1.2.2.1","NACA-TN-3343"
"1.2.2.1","NACA-TM-1354"
"1.2.2.1","NACA-TN-3311"
"1.2.2.1","NACA-TN-3324"
"1.2.2.1","NACA-TN-3430"
"1.2.2.1","NACA-TN-3418"
"1.2.2.2","NACA-RM-A8C22"
"1.2.2.2","NACA-RM-A8F22"
"1.2.2.2","NACA-RM-A8I16"
"1.2.2.2","NACA-RM-A8I20"
"1.2.2.2","NACA-RM-L8K01"
"1.2.2.2","NACA-RM-L9D07"
"1.2.2.2","NACA-RM-L9I01"
"1.2.2.2","NACA-RM-L50B10"
"1.2.2.2","NACA-RM-L50E26"
"1.2.2.2","NACA-RM-L50J10"
"1.2.2.2","NACAHML50L12a"
"1.2.2.2","NACA-RM-L51B13"
"1.2.2.2","NACA-RM-L51D19"
"1.2.2.2","NACA-RM-L51F12"
"1.2.2.2","NACA-RM-L51F08"
"1.2.2.2","NACA-RM-L51F28"
"1.2.2.2","NACA-RM-L51H28"
"1.2.2.2","NACA-RM-L51I21"
"1.2.2.2","NACA-RM-A51L17b"
"1.2.2.2","NACA-RM-L51K08"
"1.2.2.2","NACA-RM-L52E07"
"1.2.2.2","NACA-RM-L52I22"
"1.2.2.2","NACA-RM-L52H07"
"1.2.2.2","NACA-TN-3317"
"1.2.2.2.1","NACA-RM-L7E08"
"1.2.2.2.1","NACA-RM-L7K14"
"1.2.2.2.1","NACA-RM-A8C22"
"1.2.2.2.1","NACA-RM-L8B06"
"1.2.2.2.1","NACA-RM-L8B26"
"1.2.2.2.1","NACA-RM-L8A28e"
"1.2.2.2.1","NACA-RM-A8F22"
"1.2.2.2.1","NACA-RM-L8K01"
"1.2.2.2.1","NACA-RM-A9H11"
"1.2.2.2.1","NACA-RM-L9J04"
"1.2.2.2.1","NACA-RM-L50E19a"
"1.2.2.2.1","NACA-RM-L50F26"
"1.2.2.2.1","NACA-RM-L50G14"
"1.2.2.2.1","NACA-RM-A50K27"
"1.2.2.2.1","NACA-RM-A51A12"
"1.2.2.2.1","NACA-RM-L51F01"
"1.2.2.2.1","NACA-RM-L51H30"
"1.2.2.2.1","NACA-RM-A51J11"
"1.2.2.2.1","NACA-RM-A52D11"
"1.2.2.2.1","NACA-RM-A52D17"
"1.2.2.2.1","NACA-RM-L52D21"
"1.2.2.2.1","NACA-RM-L52I08"
"1.2.2.2.1","DELTAWmCBATMACHNUMBER4"
"1.2.2.2.1","NACA-RM-L52K19"
"1.2.2.2.1","NACA-RM-L52H07"
"1.2.2.2.1","NACA-RM-A53G31"
"1.2.2.2.2","NACA-RM-L7E08"
"1.2.2.2.2","NACA-RM-L8F24"
"1.2.2.2.2","NACA-RM-L8A28e"
"1.2.2.2.2","NACA-RM-L9J28"
"1.2.2.2.2","NACA-RM-A9K18"
"1.2.2.2.2","NACA-RM-L9L28a"
"1.2.2.2.2","NACA-RM-L9K08"
"1.2.2.2.2","NACA-RM-L50D05"
"1.2.2.2.2","NACA-RM-L50C17a"
"1.2.2.2.2","NACA-RM-L50F23"
"1.2.2.2.2","NACA-RM-L50E26"
"1.2.2.2.2","NACA-RM-L50F30a"
"1.2.2.2.2","NACA-RM-L50H07"
"1.2.2.2.2","NACA-RM-L50H23"
"1.2.2.2.2","NACA-RM-L50J27"
"1.2.2.2.2","NACA-RM-L50H28a"
"1.2.2.2.2","NACA-RM-L51B13"
"1.2.2.2.2","NACA-RM-A51A12"
"1.2.2.2.2","NACA-RM-L51C26"
"1.2.2.2.2","NACA-RM-L51F01"
"1.2.2.2.2","NACA-RM-L51H27"
"1.2.2.2.2","NACA-RM-L51H30"
"1.2.2.2.2","NACA-RM-L51I06"
"1.2.2.2.2","NACA-RM-L51I25"
"1.2.2.2.2","NACA-RM-L51K22"
"1.2.2.2.2","NACA-RM-A52D11"
"1.2.2.2.2","NACA-RM-A52D17"
"1.2.2.2.2","NACA-RM-L52D08"
"1.2.2.2.2","NACA-RM-L52D21"
"1.2.2.2.2","NACA-RM-L52I22"
"1.2.2.2.2","NACA-RM-L52H07"
"1.2.2.2.2","NACA-RM-A53G31"
"1.2.2.2.2","NACA-TN-3196"
"1.2.2.2.2","NACA-TN-3249"
"1.2.2.2.2","NACA-TN-33011"
"1.2.2.2.2","NACA-TN-3324"
"1.2.2.2.2","NACA-TN-3430"
"1.2.2.2.2","NACA-TN-3438"
"1.2.2.2.3","NACA-RM-L6I11"
"1.2.2.2.3","NACA-RM-L6L24"
"1.2.2.2.3","NACA-RM-L6L30"
"1.2.2.2.3","NACA-RM-L6L09"
"1.2.2.2.3","NACA-RM-L7E26"
"1.2.2.2.3","NACA-RM-L8B19"
"1.2.2.2.3","NACA-RM-LBA28e"
"1.2.2.2.3","NACA-RM-L8H31"
"1.2.2.2.3","NACA-RM-L8K01"
"1.2.2.2.3","NACA-RM-L9A21"
"1.2.2.2.3","NACA-RM-L9B25"
"1.2.2.2.3","NACA-RM-L9C23"
"1.2.2.2.3","NACA-RM-L9E10"
"1.2.2.2.3","NACA-RM-L9E25"
"1.2.2.2.3","NACA-RM-L9F15"
"1.2.2.2.3","NACA-RM-L9F14"
"1.2.2.2.3","NACA-RM-L9F29a"
"1.2.2.2.3","NACA-RM-L9G22a"
"1.2.2.2.3","NACA-RM-L9G27"
"1.2.2.2.3","NACA-RM-L9H04"
"1.2.2.2.3","NACA-RM-L9H22"
"1.2.2.2.3","NACA-RM-L9I08"
"1.2.2.2.3","NACA-RM-L9K10a"
"1.2.2.2.3","NACA-RM-L9L12a"
"1.2.2.2.3","NACA-RM-L9K03"
"1.2.2.2.3","NACA-RM-L50A30"
"1.2.2.2.3","NACA-RM-L9K08"
"1.2.2.2.3","NACA-RM-L50D05"
"1.2.2.2.3","NACA-RM-L50C17a"
"1.2.2.2.3","NACA-RM-A50E26"
